rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
"18,000",2,2,Not given,1,"Brokerage₹ 18,000/- (Non-Negotiable)Deposit₹ 50,000/-",Carpet area: 68.29   sq.m.,Semifurnished,Family Only," in Bhalerao Savannah Hills, Patil Nagar, , Pune, Maharashtra",3rd   of 11 Floors,East,Vitrified,Yes,Yes,1 Covered,Yes,,11 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
"18,000",2,2,Pooja Room,2,"Deposit₹ 50,000/-",Super Built up area 1000(92.9 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.)  sq.ft.,Unfurnished,All," in Puraniks Aldea, Baner, , Pune, Maharashtra",7th   of 15 Floors,East,Vitrified,Yes,Yes,1 Covered,,Yes,11 Months,1 Months,Charges not included,Full,0 to 1 Year Old
"18,000",2,2,Not given,2,"Brokerage₹ 18,000/- (Non-Negotiable)Deposit₹ 60,000/-",Super Built up area 917(85.19 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.)  sq.ft.,Semifurnished,Family Only," in Bhandari Nea Plus, Sus , , Pune, Maharashtra",6th   of 6 Floors,East,Spartex,Yes,,1 Open,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"18,000",2,2,Not given,3,"Brokerage₹ 18,000/- (Non-Negotiable)Deposit₹ 50,000/-",Super Built up area 969(90.02 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sukhwani Gracia, Sus , , Pune, Maharashtra",6th   of 12 Floors,East,Spartex,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"18,000",1,1,Not given,2,"Brokerage₹ 18,000/- (Non-Negotiable)Deposit3 months rent",Carpet area: 557.47 (51.79 sq.m.)  sq.ft.,Semifurnished,Family Only," in Mont Vert Vivant, Wakad, , Pune, Maharashtra",1st   of 12 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"24,000",1,1,"Pooja Room,Study Room,Servant Room",2,"Brokerage₹ 24,000/- (Negotiable)Deposit₹ 60,000/-",Super Built up area 702(65.22 sq.m.)Built Up area: 690 sq.ft. (64.1 sq.m.)Carpet area: 620 sq.ft. (57.6 sq.m.)  sq.ft.,Furnished,All," in Lodha Belmondo, Pune Mumbai Highway, , Pune, Maharashtra",21st   of 24 Floors,East,Vitrified,Yes,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,Full,0 to 1 Year Old
"19,000",3,3,"Pooja Room,Study Room,Servant Room,Others",1,"Brokerage₹ 19,000/- (Non-Negotiable)Deposit₹ 50,000/-",Super Built up area 1600(148.64 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Semifurnished,All," in SARGAM NANDED CITY, Sinhgad Road, , Pune, Maharashtra",26th   of 31 Floors,North-East,Vitrified,Yes,,"2 Covered, 1 Open",Yes,,33 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"21,000",2,2,Not given,1,"Brokerage₹ 31,000/- (Negotiable)Deposit₹ 100,000/-",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,All," in Bandal Complex, Kothrud, , Pune, Maharashtra",2nd   of 5 Floors,South-West,Mosaic,Yes,Yes,1 Covered,,Yes,36 Months,1 Months,Charges not included,None,10+ Year Old
8000,1,1,Not given,,"Brokerage₹ 8,000/- (Negotiable)Deposit₹ 20,000/-",Super Built up area 380(35.3 sq.m.)Built Up area: 360 sq.ft. (33.45 sq.m.)Carpet area: 350 sq.ft. (32.52 sq.m.)  sq.ft.,Semifurnished,All," in kakade complex, Karve Nagar, , Pune, Maharashtra",3rd   of 3 Floors,East,Vitrified,,Yes,,,,None,1 Months,Charges not included,None,5 to 10 Year Old
"90,000",4,4,"Pooja Room,Servant Room,Others",3,"Brokerage₹ 90,000/- (Non-Negotiable)Deposit₹ 250,000/-",Super Built up area 2700(250.84 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.)  sq.ft.,Furnished,Family Only," in Kolte Patil 24K Glitterati, Pimple Nilakh, , Pune, Maharashtra",5th   of 12 Floors,East,Vitrified,Yes,,2 Covered,Yes,Yes,None,0 Months,Charges not included,Full,1 to 5 Year Old
"20,000",3,2,Not given,2,"Brokerage₹ 20,000/- (Non-Negotiable)Deposit3 months rent",Built Up area: 1550 (144 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in pride Green Fields, Pimple Nilakh, , Pune, Maharashtra",6th   of 12 Floors,East,Vitrified,,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"26,000",2,2,Pooja Room,1,"Brokerage₹ 2/- (Negotiable)Deposit₹ 100,000/-",Super Built up area 1300(120.77 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in Request, F C Road, , Pune, Maharashtra",2nd   of 5 Floors,East,Vitrified,Yes,Yes,1 Covered,,,None,0 Months,Charges included,Full,5 to 10 Year Old
"70,000",5,5,"Servant Room,Store Room",3,"Brokerage₹ 1/- (Negotiable)Deposit₹ 600,000/-",Built Up area: 6000 (557.42 sq.m.)  sq.ft.,Semifurnished,Family Only," in Chandan Garden, NIBM, , Pune, Maharashtra",,North-East,Ceramic,Yes,Yes,"2 Covered, 2 Open",Yes,Yes,None,0 Months,Charges not included,Partial,10+ Year Old
"23,000",3,3,Not given,2,"Brokerage₹ 23,000/- (Negotiable)Deposit₹ 60,000/-",Carpet area: 987 (91.7 sq.m.)  sq.ft.,Semifurnished,Family Only," in The Palazzo, Hadapsar, , Pune, Maharashtra",8th   of 11 Floors,East,Vitrified,Yes,,1 Open,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"27,000",2,2,Study Room,1,"Brokerage₹ 1/- (Non-Negotiable)Deposit₹ 200,000/-",Built Up area: 1100 (102.19 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Furnished,Family Only," in Request, Navi Peth, , Pune, Maharashtra",1st   of 5 Floors,East,Vitrified,Yes,Yes,1 Covered,,,None,0 Months,Charges included,Full,5 to 10 Year Old
"11,000",2,2,Store Room,1,"Brokerage₹ 16,500/- (Negotiable)Deposit4 months rent",Built Up area: 1028 (95.5 sq.m.)Carpet area: 928 sq.ft. (86.21 sq.m.)  sq.ft.,Unfurnished,All," in VTP Urban Rise, Pisoli, , Pune, Maharashtra",3rd   of 12 Floors,East,Vitrified,Yes,,1 Open,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"35,000",2,2,Study Room,1,"Brokerage₹ 35,000/- (Non-Negotiable)Deposit₹ 125,000/-",Super Built up area 1660(154.22 sq.m.)  sq.ft.,Semifurnished,All," in Amanora Aspire Towers, Hadapsar, , Pune, Maharashtra",5th   of 29 Floors,East,,Yes,,"1 Covered,  Open",Yes,Yes,None,0 Months,Charges not included,Partial,1 to 5 Year Old
"30,000",2,2,Not given,1,"Maintenance₹ 500/- (/ month)Brokerage₹ 30,000/- (Negotiable)Deposit3 months rent",Super Built up area 1200(111.48 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Semifurnished,All," in omkar apartment, Navi Peth, , Pune, Maharashtra",4th   of 6 Floors,East,Vitrified,Yes,,"1 Covered, 1 Open",,Yes,None,1 Months,Charges not included,Partial,0 to 1 Year Old
"16,000",1,2,Pooja Room,2,"Deposit₹ 50,000/-",Super Built up area 670(62.25 sq.m.)Built Up area: 550 sq.ft. (51.1 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.)  sq.ft.,Unfurnished,All," in Pebbles Urbania, Bavdhan, , Pune, Maharashtra",7th   of 12 Floors,East,Vitrified,Yes,Yes,1 Covered,,Yes,11 Months,1 Months,Charges not included,Full,Under Construction
"23,000",2,2,Not given,1,"Brokerage2% (Non-Negotiable)Deposit₹ 70,000/-",Carpet area: 903 (83.89 sq.m.)  sq.ft.,Unfurnished,All," in Goel Ganga Legend County, Bavdhan, , Pune, Maharashtra",8th   of 23 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,Under Construction
"19,000",3,3,Not given,2,"Brokerage₹ 19,000/- (Negotiable)Deposit3 months rent",Super Built up area 1586(147.34 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.)  sq.ft.,Semifurnished,All," in Rohan Abhilasha, Wagholi, , Pune, Maharashtra",7th   of 12 Floors,West,Vitrified,Yes,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges included,Full,1 to 5 Year Old
"16,000",2,2,Not given,2,"Brokerage₹ 16,000/- (Negotiable)Deposit3 months rent",Super Built up area 1098(102.01 sq.m.)Carpet area: 820 sq.ft. (76.18 sq.m.)  sq.ft.,Semifurnished,All," in Rohan Abhilasha, Wagholi, , Pune, Maharashtra",1st   of 12 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges included,Full,1 to 5 Year Old
"22,000",2,2,Not given,1,"Brokerage₹ 22,000/- (Negotiable)Deposit3 months rent",Built Up area: 1005 (93.37 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Men Only)"," in Neco Gardens, Sakore Nagar, , Pune, Maharashtra",2nd   of 10 Floors,West,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges included,Full,5 to 10 Year Old
"34,000",2,2,Not given,1,"Brokerage₹ 34,000/- (Negotiable)Deposit2 months rent",Built Up area: 1150 (106.84 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.)  sq.ft.,Furnished,All," in Karia Konark Campus, Viman Nagar, , Pune, Maharashtra",5th   of 7 Floors,West,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges included,Full,5 to 10 Year Old
"21,500",2,2,Not given,1,"Brokerage₹ 21,500/- (Negotiable)Deposit2 months rent",Built Up area: 1150 (106.84 sq.m.)Carpet area: 905 sq.ft. (84.08 sq.m.)  sq.ft.,Semifurnished,All," in Godrej Infinity, Keshav Nagar, , Pune, Maharashtra",14th   of 24 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges included,Full,1 to 5 Year Old
"22,000",2,1,Not given,2,"Brokerage₹ 22,000/- (Non-Negotiable)Deposit₹ 50,000/-",Super Built up area 1000(92.9 sq.m.)Built Up area: 850 sq.ft. (78.97 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.)  sq.ft.,Furnished,All," in Popular Heights, Koregaon Park, , Pune, Maharashtra",2nd   of 4 Floors,West,Others,Yes,,1 Open,Yes,Yes,None,0 Months,Charges not included,Partial,10+ Year Old
"16,000",1,1,Not given,1,"Brokerage₹ 18,000/- (Negotiable)Deposit₹ 60,000/-",Built Up area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Gera Riverside, Koregaon Park, , Pune, Maharashtra",4th   of 12 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
"20,000",2,2,Not given,3,"Brokerage₹ 25,000/- (Negotiable)Deposit₹ 50,000/-",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,All," in New Apsara Society, Boat Club Road, , Pune, Maharashtra",2nd   of 3 Floors,North,Others,Yes,,1 Open,Yes,Yes,None,0 Months,Charges not included,Partial,10+ Year Old
"85,000",4,4,Others,3,"Brokerage₹ 85,000/- (Negotiable)Deposit₹ 550,000/-",Super Built up area 2600(241.55 sq.m.)  sq.ft.,Furnished,Bachelors (Men/Women)," in Darode Jog Blossom Bouleward, Koregaon Park, , Pune, Maharashtra",4th   of 13 Floors,,Marble,Yes,,2 Covered,Yes,Yes,None,0 Months,Charges not included,Full,5 to 10 Year Old
"80,000",3,4,Servant Room,2,"Brokerage₹ 80,000/- (Negotiable)Deposit6 months rent",Built Up area: 1670 (155.15 sq.m.)  sq.ft.,Furnished,Family Only," in Sky View Apartment, Viman Nagar, , Pune, Maharashtra",4th   of 10 Floors,East,Others,Yes,,"2 Covered, 1 Open",Yes,Yes,None,5 Months,Charges not included,Full,5 to 10 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"35,000",3,3,Not given,2,"Brokerage₹ 35,000/- (Negotiable)Deposit3 months rent",Built Up area: 1510 (140.28 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kundan Divine, Wanowrie, , Pune, Maharashtra",3rd   of 9 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
"35,000",3,3,Not given,2,"Brokerage₹ 35,000/- (Negotiable)Deposit3 months rent",Built Up area: 1400 (130.06 sq.m.)  sq.ft.,Furnished,Family Only," in Nivedita Terrace, Kedari Nagar, , Pune, Maharashtra",3rd   of 6 Floors,East,Vitrified,Yes,,1 Open,,,None,1 Months,Charges not included,Full,10+ Year Old
"35,000",3,3,Not given,1,"Brokerage₹ 35,000/- (Negotiable)Deposit3 months rent",Built Up area: 1550 (144 sq.m.)  sq.ft.,Unfurnished,Family Only," in Goel Ganga Satellite, Wanowrie, , Pune, Maharashtra",6th   of 11 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
"32,000",3,3,Not given,2,"Brokerage₹ 32,000/- (Negotiable)Deposit3 months rent",Built Up area: 1450 (134.71 sq.m.)  sq.ft.,Semifurnished,Family Only," in Flower Valley Apartment, Wanwadi, , Pune, Maharashtra",6th   of 11 Floors,East,Vitrified,Yes,,2 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
"40,000",4,4,Servant Room,1,"Brokerage₹ 40,000/- (Negotiable)Deposit3 months rent",Built Up area: 2050 (190.45 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.)  sq.ft.,Semifurnished,Family Only," in Tain Square, Fatima Nagar, , Pune, Maharashtra",9th   of 11 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
"25,000",2,2,Not given,2,"Brokerage₹ 25,000/- (Negotiable)Deposit3 months rent",Carpet area: 800 (74.32 sq.m.)  sq.ft.,Unfurnished,Family Only," in Uttam Township, Vishrantwadi, , Pune, Maharashtra",5th   of 11 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"14,500",2,2,Not given,1,"Brokerage₹ 14,500/- (Negotiable)Deposit3 months rent",Super Built up area 1036(96.25 sq.m.)Carpet area: 797 sq.ft. (74.04 sq.m.)  sq.ft.,Unfurnished,All," in Rohan Abhilasha, Wagholi, , Pune, Maharashtra",2nd   of 12 Floors,,,,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges included,None,1 to 5 Year Old
"10,500",1,1,Not given,1,"Brokerage₹ 10,500/- (Negotiable)Deposit3 months rent",Super Built up area 617(57.32 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.)  sq.ft.,Unfurnished,All," in Rohan Abhilasha, Wagholi, , Pune, Maharashtra",10th   of 12 Floors,,,,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges included,None,1 to 5 Year Old
 1.2 Lac,4,6,"Servant Room,Others",2,"Maintenance₹ 101/- (/ month)Brokerage₹ 150,000/- (Negotiable)Deposit3 months rent",Built Up area: 3900 (362.32 sq.m.)  sq.ft.,Semifurnished,Family Only," in Amar Renaissance, Sopan Baug, , Pune, Maharashtra",7th   of 12 Floors,East,Marble,Yes,,3 Covered,Yes,Yes,22 Months,2 Months,Charges not included,Full,5 to 10 Year Old
"34,000",3,3,Not given,1,"Brokerage₹ 35,000/- (Negotiable)Deposit3 months rent",Built Up area: 1650 (153.29 sq.m.)  sq.ft.,Semifurnished,Family Only," in Goel Ganga Satellite, Wanowrie, , Pune, Maharashtra",6th   of 11 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
"25,000",2,2,Not given,1,"Brokerage₹ 25,000/- (Negotiable)Deposit3 months rent",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in K Raheja Gardens, Wanowrie, , Pune, Maharashtra",3rd   of 5 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
"30,000",3,3,Not given,1,"Brokerage₹ 30,000/- (Negotiable)Deposit3 months rent",Built Up area: 1680 (156.08 sq.m.)  sq.ft.,Semifurnished,Family Only," in Vaishnavi Sai Royale, Wanowrie, , Pune, Maharashtra",6th   of 12 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
"17,000",2,2,Not given,2,"Brokerage₹ 17,000/- (Non-Negotiable)Deposit3 months rent",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,Family Only," in Goyal Enclave, Vishrantwadi, , Pune, Maharashtra",2nd   of 5 Floors,East,Vitrified,Yes,,"1 Covered,  Open",,,11 Months,0 Months,Charges not included,Partial,10+ Year Old
"17,000",2,2,Not given,2,"Brokerage₹ 17,000/- (Non-Negotiable)Deposit3 months rent",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Mahalaxmi Manomay Residency, Kalas, , Pune, Maharashtra",2nd   of 6 Floors,East,Vitrified,Yes,,"1 Covered,  Open",,,11 Months,0 Months,Charges not included,Partial,1 to 5 Year Old
"20,000",2,2,Not given,1,"Brokerage₹ 20,000/- (Negotiable)Deposit3 months rent",Built Up area: 1050 (97.55 sq.m.)  sq.ft.,Unfurnished,Family Only," in Magarpatta Annex, Magarpatta, , Pune, Maharashtra",10th   of 11 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,1 to 5 Year Old
"20,000",2,2,Not given,2,"Brokerage₹ 20,000/- (Negotiable)Deposit3 months rent",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in Goel Ganga Queens Gate, B.T Kawade Road, , Pune, Maharashtra",5th   of 7 Floors,North,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
"22,000",2,2,Not given,2,"Brokerage₹ 22,000/- (Negotiable)Deposit3 months rent",Built Up area: 1290 (119.84 sq.m.)  sq.ft.,Semifurnished,Family Only," in Silver Oak Apartment, B.T Kawade Road, , Pune, Maharashtra",5th   of 5 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
"16,000",2,2,Not given,1,"Brokerage₹ 16,000/- (Negotiable)Deposit3 months rent",Built Up area: 1005 (93.37 sq.m.)  sq.ft.,Unfurnished,Family Only," in Natasha Hill View, NIBM, , Pune, Maharashtra",3rd   of 4 Floors,East,Vitrified,Yes,,1 Open,,,None,1 Months,Charges not included,None,10+ Year Old
"18,500",2,2,Not given,1,"Brokerage₹ 18,500/- (Negotiable)Deposit3 months rent",Built Up area: 990 (91.97 sq.m.)  sq.ft.,Semifurnished,Family Only," in Khinvasara Ravi Park, Wanowrie, , Pune, Maharashtra",4th   of 9 Floors,North-West,Vitrified,Yes,,,,,None,1 Months,Charges not included,Full,10+ Year Old
"18,000",2,2,Not given,1,"Brokerage₹ 18,000/- (Negotiable)Deposit3 months rent",Built Up area: 1050 (97.55 sq.m.)  sq.ft.,Unfurnished,Family Only," in Goel Ganga Savera, Wanwadi, , Pune, Maharashtra",4th   of 7 Floors,North,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
"25,000",2,2,Not given,2,"Brokerage₹ 25,000/- (Negotiable)Deposit3 months rent",Built Up area: 1250 (116.13 sq.m.)  sq.ft.,Unfurnished,Family Only," in Vaishnavi Sai Royale, Wanowrie, , Pune, Maharashtra",10th   of 11 Floors,East,Vitrified,Yes,,,,,None,1 Months,Charges not included,Full,1 to 5 Year Old
"21,000",2,2,Not given,2,"Brokerage₹ 21,000/- (Negotiable)Deposit3 months rent",Built Up area: 1200 (111.48 sq.m.)  sq.ft.,Semifurnished,Family Only," in Riviera Tower, Fatima Nagar, , Pune, Maharashtra",1st   of 6 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
"12,000",1,1,Others,1,"Maintenance₹ 1,200/- (/ month)Brokerage₹ 12,000/- (Non-Negotiable)Deposit₹ 3,000/-",Super Built up area 600(55.74 sq.m.)Built Up area: 550 sq.ft. (51.1 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Unfurnished,Family Only," in Gulmohar Harmony, Wanowrie, , Pune, Maharashtra",7th   of 10 Floors,South-West,Vitrified,,,"1 Covered, 1 Open",,Yes,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"19,000",2,2,Not given,1,Brokerage2% (Negotiable)Deposit3 months rent,Built Up area: 1010 (93.83 sq.m.)  sq.ft.,Unfurnished,Family Only," in Bhujbal Silver Crest, Wanowrie, , Pune, Maharashtra",1st   of 7 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
"34,000",3,3,Not given,1,"Brokerage₹ 34,000/- (Negotiable)Deposit3 months rent",Built Up area: 1550 (144 sq.m.)  sq.ft.,Semifurnished,Family Only," in Clover Heights, Wanowrie, , Pune, Maharashtra",8th   of 11 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"15,000",1,1,Not given,,"Brokerage₹ 15,000/- (Negotiable)Deposit3 months rent",Built Up area: 650 (60.39 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shivanand Garden, Wanwadi, , Pune, Maharashtra",5th   of 6 Floors,East,Vitrified,Yes,,,,,None,1 Months,Charges not included,Full,10+ Year Old
"15,000",2,2,Not given,1,"Brokerage₹ 15,000/- (Negotiable)Deposit3 months rent",Built Up area: 900 (83.61 sq.m.)  sq.ft.,Semifurnished,Family Only," in Parekh Tower, Fatima Nagar, , Pune, Maharashtra",2nd   of 6 Floors,North,Vitrified,Yes,,,,,None,1 Months,Charges included,Full,10+ Year Old
"25,000",3,2,Not given,1,"Brokerage₹ 75,000/- (Negotiable)Deposit3 months rent",Built Up area: 1200 (111.48 sq.m.)  sq.ft.,Semifurnished,Family Only," in Clover Heights, Wanowrie, , Pune, Maharashtra",2nd   of 10 Floors,East,Vitrified,Yes,,1 Open,,,None,1 Months,Charges not included,Full,10+ Year Old
"18,000",2,2,Not given,1,"Brokerage₹ 18,000/- (Negotiable)Deposit3 months rent",Built Up area: 980 (91.04 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sai Dwarkamai Society, Kondhwa, , Pune, Maharashtra",4th   of 7 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
"20,000",2,2,Not given,2,"Brokerage₹ 60,000/- (Negotiable)Deposit3 months rent",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in K Raheja Gardens, Wanowrie, , Pune, Maharashtra",1st   of 6 Floors,East,Vitrified,Yes,,,,,None,1 Months,Charges not included,Full,10+ Year Old
"30,000",2,2,Not given,1,"Brokerage₹ 30,000/- (Negotiable)Deposit3 months rent",Built Up area: 1205 (111.95 sq.m.)  sq.ft.,Furnished,Family Only," in Goel Ganga Satellite, Wanowrie, , Pune, Maharashtra",8th   of 11 Floors,East,Vitrified,Yes,,,,,None,1 Months,Charges not included,Full,10+ Year Old
"18,000",2,2,Not given,1,"Brokerage₹ 18,000/- (Negotiable)Deposit3 months rent",Built Up area: 1010 (93.83 sq.m.)  sq.ft.,Unfurnished,Family Only," in Goel Ganga Savera, Wanwadi, , Pune, Maharashtra",4th   of 7 Floors,North,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,10+ Year Old
"45,000",4,4,Pooja Room,2,"Brokerage₹ 45,000/- (Negotiable)Deposit3 months rent",Plot area 3500(325.16 sq.m.)  sq.ft.,Furnished,Family Only," in Purple Cloud 9, NIBM, , Pune, Maharashtra",,South,Vitrified,Yes,,2 Covered,,,None,1 Months,Charges not included,None,10+ Year Old
"22,000",2,2,Store Room,1,"Brokerage₹ 22,000/- (Non-Negotiable)Deposit₹ 80,000/-",Super Built up area 1075(99.87 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 893 sq.ft. (82.96 sq.m.)  sq.ft.,Semifurnished,Family Only," in Pride Purple Park Ivory, Wakad, , Pune, Maharashtra",4th   of 12 Floors,East,Vitrified,Yes,,1 Covered,Yes,Yes,22 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"27,000",3,3,Store Room,1,"Brokerage₹ 27,000/- (Non-Negotiable)Deposit₹ 100,000/-",Super Built up area 1465(136.1 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1135 sq.ft. (105.44 sq.m.)  sq.ft.,Semifurnished,Family Only," in Pride Purple Park Ivory, Wakad, , Pune, Maharashtra",6th   of 12 Floors,East,Vitrified,Yes,,1 Covered,Yes,Yes,None,1 Months,Charges not included,Full,1 to 5 Year Old
"40,000",3,3,"Pooja Room,Study Room,Store Room",3,"Brokerage₹ 40,000/- (Non-Negotiable)Deposit4 months rent",Plot area 3000(278.71 sq.m.)  sq.ft.,Furnished,Family Only," in Mahindra The Woods, Wakad, , Pune, Maharashtra",,East,Vitrified,Yes,,"1 Covered, 1 Open",,Yes,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"45,000",3,4,"Pooja Room,Study Room,Servant Room,Others",3,"Brokerage₹ 45,000/- (Negotiable)Deposit₹ 160,000/-",Super Built up area 1690(157.01 sq.m.)  sq.ft.,Unfurnished,Family Only," in Lunkad Sky Vie, Viman Nagar, , Pune, Maharashtra",5th   of 9 Floors,East,Marble,Yes,,"1 Covered, 1 Open",Yes,Yes,None,0 Months,Charges not included,Partial,5 to 10 Year Old
"45,000",4,4,Not given,2,"Brokerage₹ 45,000/- (Negotiable)Deposit₹ 200,000/-",Built Up area: 3500 (325.16 sq.m.)  sq.ft.,Furnished,Family Only," in Purple Cloud 9, NIBM, , Pune, Maharashtra",Ground of 2 Floors,North,Vitrified,Yes,,"1 Covered, 1 Open",,,None,1 Months,Charges included,None,10+ Year Old
"35,000",3,3,Study Room,3,"Brokerage₹ 29,000/- (Negotiable)Deposit₹ 90,000/-",Super Built up area 1650(153.29 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.)  sq.ft.,Unfurnished,All," in Ganga Platino, Kharadi, , Pune, Maharashtra",12nd   of 22 Floors,South-West,Vitrified,Yes,,2 Covered,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"22,500",2,2,Not given,2,"Brokerage₹ 22,500/- (Negotiable)Deposit₹ 80,000/-",Super Built up area 1150(106.84 sq.m.)Built Up area: 1070 sq.ft. (99.41 sq.m.)Carpet area: 828.61 sq.ft. (76.98 sq.m.)  sq.ft.,Semifurnished,Family Only," in Pride Purple Park Ivory, Wakad, , Pune, Maharashtra",4th   of 12 Floors,North,Vitrified,Yes,,1 Covered,Yes,Yes,22 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
