rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
"30,000",2,2,Not given,1,,Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in Forest County, Kharadi, , Pune, Maharashtra",2nd   of 12 Floors,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges included,None,1 to 5 Year Old
"20,000",2,2,Others,1,"Brokerage₹ 20,000/- (Non-Negotiable)Deposit₹ 60,000/-",Super Built up area 1250(116.13 sq.m.)Built Up area: 930 sq.ft. (86.4 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.)  sq.ft.,Unfurnished,All," in Rohan Mithila, Mhada Colony, , Pune, Maharashtra",4th   of 7 Floors,North,Vitrified,Yes,,1 Covered,,,None,0 Months,Charges not included,Full,0 to 1 Year Old
"25,500",2,2,Not given,1,"Deposit₹ 100,000/-",Super Built up area 753(69.96 sq.m.)  sq.ft.,Unfurnished,All," in Rohan Leher 3, Baner, , Pune, Maharashtra",14th   of 16 Floors,,,,,1 Covered,,,11 Months,2 Months,Charges not included,Full,0 to 1 Year Old
"27,500",2,2,Not given,1,"Deposit₹ 90,000/-",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Furnished,All," in Sunny Amber Apartments, Clover Park, , Pune, Maharashtra",2nd   of 3 Floors,,Marble,,,,,,12 Months,1 Months,Charges not included,None,10+ Year Old
"14,500",2,2,Not given,2,Deposit3 months rent,Super Built up area 1043(96.9 sq.m.)Carpet area: 605.25 sq.ft. (56.23 sq.m.)  sq.ft.,Semifurnished,Family Only," in Pharande Woodsville, Moshi, , Pune, Maharashtra",12nd   of 12 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"60,000",3,3,Others,2,"Maintenance₹ 5,000/- (/ month)Brokerage₹ 90,000/- (Negotiable)Deposit4 months rent",Super Built up area 1600(148.64 sq.m.)  sq.ft.,Semifurnished,All," in Castle Height, Prabhat Road, , Pune, Maharashtra",4th   of 7 Floors,East,Vitrified,Yes,,2 Covered,,,None,0 Months,Charges not included,Full,0 to 1 Year Old
"10,500",2,2,Not given,1,"Deposit₹ 20,000/-",Built Up area: 700 (65.03 sq.m.)  sq.ft.,Unfurnished,All," in Amit Colori, Undri, , Pune, Maharashtra",2nd   of 12 Floors,North,,Yes,,"1 Covered, 1 Open",Yes,Yes,11 Months,1 Months,Charges included,None,1 to 5 Year Old
7500,1,1,Others,,"Maintenance₹ 500/- (/ month)Deposit₹ 20,000/-",Super Built up area 500(46.45 sq.m.)Built Up area: 400 sq.ft. (37.16 sq.m.)Carpet area: 350 sq.ft. (32.52 sq.m.)  sq.ft.,Unfurnished,All," in m k nivas, New Sanghvi, , Pune, Maharashtra",2nd   of 2 Floors,South-West,Vitrified,Yes,,1 Open,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"20,000",2,2,Others,1,"Deposit₹ 50,000/-",Built Up area: 918 (85.28 sq.m.)  sq.ft.,Furnished,All," in Kumar Shantiniketan, Pashan, , Pune, Maharashtra",10th   of 11 Floors,West,Marble,Yes,,1 Covered,,,None,0 Months,Charges included,Full,5 to 10 Year Old
"30,000",3,2,Not given,2,"Deposit₹ 90,000/-",Super Built up area 1383(128.48 sq.m.)Carpet area: 827 sq.ft. (76.83 sq.m.)  sq.ft.,Semifurnished,Family Only," in 33 Keshavkunj, Keshav Nagar, , Pune, Maharashtra",10th   of 11 Floors,,,,,"1 Covered,  Open",Yes,Yes,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"12,000",2,2,Not given,2,"Maintenance₹ 1,500/- (/ month)Deposit₹ 25,000/-",Built Up area: 890 (82.68 sq.m.)Carpet area: 725 sq.ft. (67.35 sq.m.)  sq.ft.,Unfurnished,Family Only," in Arihant Venkateshwara Green City, Hadapsar, , Pune, Maharashtra",3rd   of 12 Floors,,,Yes,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
7000,1,1,Not given,,,Super Built up area 300(27.87 sq.m.)  sq.ft.,Unfurnished,All," in Malhar Residency, Moshi, , Pune, Maharashtra",2nd   of 3 Floors,West,,Yes,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
8000,1,1,Not given,2,"Maintenance₹ 250/- (/ month)Deposit₹ 20,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Semifurnished,Family Only," in Shree Krupa Society, Keshav Nagar, , Pune, Maharashtra",3rd   of 4 Floors,North,,,,1 Covered,,,None,0 Months,Charges not included,None,0 to 1 Year Old
2000,1,1,Not given,1,,Super Built up area 950(88.26 sq.m.)  sq.ft.,Semifurnished,Bachelors (Men Only)," in pawan bhakti building, Talegaon Dabhade, , Pune, Maharashtra",Ground of 5 Floors,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges included,None,1 to 5 Year Old
"11,500",1,1,Not given,1,"Brokerage₹ 11,500/- (Non-Negotiable)Deposit₹ 30,000/-",Carpet area: 500 (46.45 sq.m.)  sq.ft.,Semifurnished,All," in On request, Aundh, , Pune, Maharashtra",1st   of 4 Floors,West,Vitrified,Yes,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges included,None,5 to 10 Year Old
"20,000",2,2,Not given,1,"Deposit₹ 60,000/-",Super Built up area 1200(111.48 sq.m.)  sq.ft.,Unfurnished,All," in Wonder Futura Phase II, Kothrud, , Pune, Maharashtra",4th   of 6 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"15,000",1,1,Not given,,"Deposit₹ 30,000/-",Super Built up area 505(46.92 sq.m.)  sq.ft.,Unfurnished,All," in Omkar Puram, Kothrud, , Pune, Maharashtra",3rd   of 3 Floors,North,Mosaic,Yes,,,,,36 Months,0 Months,Charges not included,None,10+ Year Old
7000,1,1,Not given,,"Deposit₹ 15,000/-",Plot area 500(46.45 sq.m.)Built Up area: 700 sq.ft. (65.03 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.)  sq.ft.,Unfurnished,Family Only," in Sathe Nagar, , Pune, Maharashtra",,East,,,,1 Covered,,,None,0 Months,Charges included,None,1 to 5 Year Old
7500,1,1,Not given,1,"Deposit₹ 25,000/-",Carpet area: 682 (63.36 sq.m.)  sq.ft.,Unfurnished,Family Only," in shri Ram paradies society, Near JSPM college, Bakori road, , Pune, Maharashtra",3rd   of 7 Floors,East,Polished concrete,Yes,,"1 Covered,  Open",,,11 Months,1 Months,Charges included,None,1 to 5 Year Old
"18,000",1,2,Not given,3,"Deposit₹ 60,000/-",Carpet area: 790 (73.39 sq.m.)  sq.ft.,Semifurnished,Family Only," in Yashada Triose, Pimple Saudagar, , Pune, Maharashtra",9th   of 12 Floors,East,Vitrified,,,1 Covered,,,24 Months,2 Months,Charges not included,None,1 to 5 Year Old
"12,000",2,1,Not given,1,"Deposit₹ 25,000/-",Plot area 800(74.32 sq.m.)  sq.ft.,Semifurnished,All," in Gokul Nagar, , Pune, Maharashtra",,East,Ceramic,,,2 Covered,,,11 Months,1 Months,Charges included,None,5 to 10 Year Old
"15,000",3,2,Not given,2,"Deposit₹ 30,000/-",Carpet area: 1150 (106.84 sq.m.)  sq.ft.,Unfurnished,All," in AthaShree  Samarth purva, Bhugaon, , Pune, Maharashtra",4th   of 5 Floors,East,Vitrified,Yes,,,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
4000,1,1,Not given,1,,Built Up area: 300 (27.87 sq.m.)  sq.ft.,Unfurnished,Family Only," in Lohegaon, , Pune, Maharashtra",1st   of 2 Floors,,,,,,,,None,0 Months,Charges included,None,1 to 5 Year Old
"25,000",2,2,Others,1,,Super Built up area 1250(116.13 sq.m.)  sq.ft.,Semifurnished,Family Only," in Magarpatta City Jasminium, Magarpatta, , Pune, Maharashtra",6th   of 11 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges included,Full,5 to 10 Year Old
9900,1,2,Not given,1,"Deposit₹ 25,000/-",Carpet area: 436.5 (40.55 sq.m.)  sq.ft.,Semifurnished,All," in Kohinoor Tinsel County, Phase-3 Hinjewadi , , Pune, Maharashtra",4th   of 12 Floors,,Ceramic,,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
"25,000",3,3,Not given,1,"Deposit₹ 75,000/-",Carpet area: 1500 (139.35 sq.m.)  sq.ft.,Semifurnished,Family Only," in Puraniks Aldea, Baner, , Pune, Maharashtra",7th   of 12 Floors,,,,,1 Open,,,11 Months,2 Months,Charges included,None,5 to 10 Year Old
"23,000",3,3,Others,1,"Deposit₹ 60,000/-",Super Built up area 1018(94.58 sq.m.)  sq.ft.,Semifurnished,Family Only," in Puraniks Aldea, Baner, , Pune, Maharashtra",7th   of 12 Floors,West,Vitrified,Yes,,1 Open,,,None,0 Months,Charges included,Partial,1 to 5 Year Old
"17,000",1,1,Not given,2,"Deposit₹ 50,000/-",Carpet area: 500 (46.45 sq.m.)  sq.ft.,Furnished,"Family , Bachelors (Women Only)"," in Sakal Nagar CHS, Baner, , Pune, Maharashtra",3rd   of 3 Floors,North,,,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,None,10+ Year Old
"19,500",2,2,Others,2,"Deposit₹ 50,000/-",Super Built up area 1245(115.66 sq.m.)Built Up area: 935 sq.ft. (86.86 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.)  sq.ft.,Semifurnished,Family Only," in Kolte Patil Stargaze, Bavdhan, , Pune, Maharashtra",1st   of 14 Floors,East,Vitrified,,,1 Open,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"30,000",2,2,Not given,1,Deposit3 months rent,Super Built up area 1366(126.91 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Semifurnished,Family Only," in Rohan Mithila, Mhada Colony, , Pune, Maharashtra",3rd   of 7 Floors,,Vitrified,Yes,Yes,1 Covered,Yes,,12 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"22,000",1,2,Not given,2,"Deposit₹ 66,000/-",Carpet area: 650 (60.39 sq.m.)  sq.ft.,Furnished,All," in shivpriya Apartmebts , Baner, , Pune, Maharashtra",4th   of 4 Floors,North,Vitrified,,," Covered, 1 Open",,Yes,11 Months,2 Months,Charges not included,None,10+ Year Old
7500,1,1,Not given,,"Deposit₹ 25,000/-",Carpet area: 543 (50.45 sq.m.)  sq.ft.,Unfurnished,Family Only," in Rmc Garden, Wagholi, , Pune, Maharashtra",Ground of 4 Floors,,,,,1 Open,,,None,1 Months,Charges not included,None,10+ Year Old
"18,000",2,2,Not given,2,"Deposit₹ 50,000/-",Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in Ganga Kalash Society, Vishrantwadi, , Pune, Maharashtra",4th   of 13 Floors,East,,,,"1 Covered,  Open",,,11 Months,1 Months,Charges included,None,5 to 10 Year Old
7000,1,1,Not given,2,"Maintenance₹ 1,000/- (/ month)Deposit₹ 15,000/-",Built Up area: 650 (60.39 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,,Family Only," in Tanishk Srushti, Charholi Kurd, , Pune, Maharashtra",8th   of 8 Floors,East,Vitrified,,Yes,1 Covered,,,None,1 Months,Charges included,Partial,1 to 5 Year Old
8000,1,2,Not given,1,"Deposit₹ 25,000/-",Super Built up area 605(56.21 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Moze Unique Residency, Wagholi, , Pune, Maharashtra",11st   of 12 Floors,East,Vitrified,,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"11,000",1,2,Not given,2,"Deposit₹ 35,000/-",Super Built up area 589(54.72 sq.m.)  sq.ft.,Semifurnished,Family Only," in Uday Emerald Park, Punawale, , Pune, Maharashtra",7th   of 16 Floors,East,Vitrified,Yes,," Covered, 1 Open",,,1 Months,2 Months,Charges not included,Full,0 to 1 Year Old
8500,1,1,Not given,2,"Deposit₹ 16,000/-",Built Up area: 758 (70.42 sq.m.)Carpet area: 687 sq.ft. (63.82 sq.m.)  sq.ft.,Semifurnished,All," in Dreams Lynnea, Wagholi, , Pune, Maharashtra",1st   of 13 Floors,,,,,1 Open,,,12 Months,0 Months,Charges not included,None,0 to 1 Year Old
"13,000",2,3,Not given,1,"Deposit₹ 30,000/-",Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in Sai Nagari, Keshav Nagar, , Pune, Maharashtra",Ground of 4 Floors,North-West,Marble,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"14,000",1,1,Others,1,"Deposit₹ 35,000/-",Super Built up area 664(61.69 sq.m.)Built Up area: 600 sq.ft. (55.74 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Saarrthi Skybay, Balewadi, , Pune, Maharashtra",10th   of 17 Floors,West,Vitrified,Yes,,1 Covered,,,None,0 Months,Charges not included,Partial,0 to 1 Year Old
"17,500",1,1,Not given,,"Deposit₹ 50,000/-",Carpet area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,All," in Gera Landmark, Kalyani Nagar, , Pune, Maharashtra",2nd   of 4 Floors,,,Yes,,"0 Covered, 1 Open",,Yes,11 Months,1 Months,Charges not included,None,10+ Year Old
"15,000",2,2,Not given,1,"Brokerage₹ 15,000/- (Non-Negotiable)",Super Built up area 952(88.44 sq.m.)Built Up area: 852 sq.ft. (79.15 sq.m.)Carpet area: 710 sq.ft. (65.96 sq.m.)  sq.ft.,Semifurnished,All," in Yashwin Anand, Sus , , Pune, Maharashtra",5th   of 11 Floors,East,Vitrified,Yes,,"1 Covered,  Open",,,3 Months,1 Months,Charges included,Full,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"19,000",1,2,Not given,1,"Brokerage₹ 19,000/- (Negotiable)Deposit₹ 50,000/-",Super Built up area 718(66.7 sq.m.)Carpet area: 540 sq.ft. (50.17 sq.m.)  sq.ft.,Unfurnished,All," in Mahindra Antheia, Pimpri Chinchwad, , Pune, Maharashtra",8th   of 15 Floors,North-East,Vitrified,Yes,Yes,1 Covered,Yes,Yes,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
8000,1,1,Not given,2,"Deposit₹ 25,000/-",Carpet area: 49.79   sq.m.,Semifurnished,All," in Anshul Kanvas, Wagholi, , Pune, Maharashtra",10th   of 12 Floors,East,,Yes,,,,,None,1 Months,Charges included,Partial,1 to 5 Year Old
"18,000",2,2,Not given,2,"Deposit₹ 40,000/-",Super Built up area 992(92.16 sq.m.)Carpet area: 698 sq.ft. (64.85 sq.m.)  sq.ft.,Semifurnished,All," in Dreams Belle Vue, Bavdhan, , Pune, Maharashtra",3rd   of 12 Floors,North,Granite,,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"13,000",1,1,Not given,1,Deposit2 months rent,Carpet area: 29.02   sq.m.,Semifurnished,All," in GK Dayal Heights, Pimple Saudagar, , Pune, Maharashtra",6th   of 10 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
8500,1,1,Not given,,Deposit2 months rent,Carpet area: 405 (37.63 sq.m.)  sq.ft.,Unfurnished,Family Only," in DNV Arcelia, Ravet, , Pune, Maharashtra",3rd   of 5 Floors,East,,Yes,,"1 Covered,  Open",Yes,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"15,000",1,1,Not given,1,,Super Built up area 650(60.39 sq.m.)Carpet area: 487 sq.ft. (45.24 sq.m.)  sq.ft.,Semifurnished,Family Only," in Goodwill Nirmiti, Sathe Nagar, , Pune, Maharashtra",5th   of 11 Floors,East,Others,Yes,Yes,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"19,000",2,2,Not given,2,Deposit4 months rent,Carpet area: 1100 (102.19 sq.m.)  sq.ft.,Semifurnished,All," in pride Green Fields, Pimple Nilakh, , Pune, Maharashtra",4th   of 7 Floors,East,Marble,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
8500,1,1,Others,1,"Deposit₹ 20,000/-",Carpet area: 775 (72 sq.m.)  sq.ft.,Unfurnished,Family Only," in nandan apartments, Sinhgad Road, , Pune, Maharashtra",4th   of 4 Floors,East,Others,,,1 Covered,,,11 Months,1 Months,Charges included,None,10+ Year Old
"16,000",2,2,Not given,,"Deposit₹ 50,000/-",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Semifurnished,Family Only," in Plot No 110 sector 27A , Nigdi, , Pune, Maharashtra",2nd   of 3 Floors,West,Vitrified,,,,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"25,000",2,2,Not given,2,"Deposit₹ 50,000/-",Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,All," in Kolte Patil Downtown Beryl, Kharadi, , Pune, Maharashtra",11st   of 11 Floors,,,Yes,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"48,000",3,3,Pooja Room,3+,,Built Up area: 2560 (237.83 sq.m.)  sq.ft.,Furnished,All," in Marvel enigma, Eon Free Zone , , Pune, Maharashtra",10th   of 10 Floors,,,,,2 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"13,000",1,1,Not given,1,"Deposit₹ 40,000/-",Carpet area: 500 (46.45 sq.m.)  sq.ft.,Unfurnished,All," in Indraprastha Nagar CHS, Gadital, , Pune, Maharashtra",2nd   of 3 Floors,East,Marble,Yes,,,,,11 Months,1 Months,Charges not included,None,10+ Year Old
8500,1,1,Not given,1,,Super Built up area 605(56.21 sq.m.)  sq.ft.,Semifurnished,Family Only," in Gokulam CHS, Chikhali, , Pune, Maharashtra",2nd   of 6 Floors,,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"12,500",1,1,Not given,1,"Deposit₹ 30,000/-",Super Built up area 645(59.92 sq.m.)  sq.ft.,Semifurnished,Family Only," in Kharde Patil Gurukunj, Thergaon, , Pune, Maharashtra",3rd   of 7 Floors,East,Vitrified,Yes,,"1 Covered,  Open",,,None,1 Months,Charges not included,Partial,1 to 5 Year Old
"21,000",2,2,Others,2,"Brokerage₹ 21,000/- (Non-Negotiable)Deposit₹ 60,000/-",Super Built up area 1190(110.55 sq.m.)Built Up area: 1150 sq.ft. (106.84 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.)  sq.ft.,Semifurnished,Family Only," in Regency Orion, Baner, , Pune, Maharashtra",5th   of 11 Floors,East,Vitrified,Yes,,1 Covered,Yes,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"15,000",2,3,Others,1,"Deposit₹ 30,000/-",Carpet area: 900 (83.61 sq.m.)  sq.ft.,Semifurnished,All," in Sheeltara Co Operative Housing Society, Wanowrie, , Pune, Maharashtra",1st   of 5 Floors,,Vitrified,Yes,," Covered,  Open",,,12 Months,1 Months,Charges not included,None,10+ Year Old
"18,000",2,2,Not given,1,"Deposit₹ 40,000/-",Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in Neelkanth cooperative housing society, Baner, , Pune, Maharashtra",1st   of 9 Floors,East,Vitrified,Yes,Yes,1 Open,,,None,0 Months,Charges included,None,5 to 10 Year Old
"10,500",1,1,Not given,,"Deposit₹ 25,000/-",Super Built up area 570(52.95 sq.m.)  sq.ft.,Unfurnished,All," in Shreyas Palladium Grand, Dhanori, , Pune, Maharashtra",6th   of 13 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,0 to 1 Year Old
9000,1,1,Not given,3,"Deposit₹ 25,000/-",Super Built up area 600(55.74 sq.m.)  sq.ft.,Semifurnished,Family Only," in Paranjape Forest Trails, Bhugaon, , Pune, Maharashtra",2nd   of 11 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"12,000",2,2,Not given,1,"Deposit₹ 35,000/-",Super Built up area 860(79.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in Aakruti Hubtown Country Wood, Kondhwa, , Pune, Maharashtra",2nd   of 7 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"22,000",2,2,Not given,1,"Deposit₹ 125,000/-",Carpet area: 1180 (109.63 sq.m.)  sq.ft.,Semifurnished,Family Only," in Bravuria Society, Baner, , Pune, Maharashtra",6th   of 9 Floors,East,,Yes,,1 Covered,,,11 Months,0 Months,Charges not included,Partial,5 to 10 Year Old
"25,000",2,2,Not given,2,"Deposit₹ 100,000/-",Carpet area: 1050 (97.55 sq.m.)  sq.ft.,Semifurnished,Family Only," in Paranjape Blue Ridge, Hinjewadi, , Pune, Maharashtra",4th   of 30 Floors,,,Yes,,1 Covered,,,24 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"28,000",3,3,Not given,,"Deposit₹ 100,000/-",Super Built up area 1400(130.06 sq.m.)  sq.ft.,Furnished,All," in Motiram vatsalya, Kothrud, , Pune, Maharashtra",4th   of 5 Floors,East,,,,1 Covered,,,None,0 Months,Charges not included,Full,10+ Year Old
4000,1,1,Not given,1,"Deposit₹ 10,000/-",Built Up area: 200 (18.58 sq.m.)  sq.ft.,Unfurnished,All," in Gokul Nagar, , Pune, Maharashtra",1st   of 2 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"10,000",3,3,Not given,2,"Deposit₹ 30,000/-",Plot area 2500(232.26 sq.m.)  sq.ft.,Semifurnished,Bachelors (Men/Women)," in on Req, Mahalunge, , Pune, Maharashtra",,North-East,Marble,Yes,,1 Open,Yes,Yes,11 Months,1 Months,Charges included,None,5 to 10 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"10,200",2,1,Others,,"Deposit₹ 20,400/-",Built Up area: 90 (8.36 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nestaway-60963, Bhosari, , Pune, Maharashtra",Ground of 3 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
8800,1,1,Others,1,"Deposit₹ 17,600/-",Built Up area: 650 (60.39 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nestaway-60676, Chinchwad, , Pune, Maharashtra",3rd   of 6 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"22,000",3,3,Not given,3,,Super Built up area 1350(125.42 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1299 sq.ft. (120.68 sq.m.)  sq.ft.,Furnished,All," in Puranik Aldea Espanola, Mahalunge, , Pune, Maharashtra",5th   of 5 Floors,West,Marble,Yes,,1 Covered,,,None,2 Months,Charges not included,Full,1 to 5 Year Old
8500,1,1,Not given,1,"Brokerage₹ 8,500/- (Non-Negotiable)Deposit₹ 25,000/-",Super Built up area 621(57.69 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Semifurnished,Family Only," in Bhandari Swaraj, Moshi, , Pune, Maharashtra",6th   of 7 Floors,West,Vitrified,,," Covered, 1 Open",,,11 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
"27,000",3,3,Not given,1,"Brokerage₹ 30,000/- (Non-Negotiable)Deposit3 months rent",Super Built up area 1900(176.52 sq.m.)Built Up area: 1850 sq.ft. (171.87 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.)  sq.ft.,Semifurnished,All," in Tuscan Estate Signature Meadows, Kharadi, , Pune, Maharashtra",9th   of 11 Floors,East,Marble,Yes,,1 Covered,Yes,Yes,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
5000,3,1,Not given,,"Deposit₹ 15,000/-",Super Built up area 950(88.26 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)  sq.ft.,Furnished,"Family , Bachelors (Women Only)"," in Salunke Vihar, Wanowrie, , Pune, Maharashtra",2nd   of 3 Floors,South,,Yes,,"0 Covered, 1 Open",,,24 Months,0 Months,Charges not included,None,10+ Year Old
"10,000",1,1,"Pooja Room,Study Room,Servant Room,Others",,"Deposit₹ 25,000/-",Carpet area: 350 (32.52 sq.m.)  sq.ft.,Semifurnished,All," in Indira Shankar Nagari, Bhusari Colony, , Pune, Maharashtra",Ground of 3 Floors,West,Vitrified,Yes,,"1 Covered, 1 Open",Yes,Yes,12 Months,1 Months,Charges not included,Full,0 to 1 Year Old
"19,500",2,2,Not given,2,Deposit2 months rent,Super Built up area 1060(98.48 sq.m.)  sq.ft.,Semifurnished,All," in Trimurti Elina, Sus , , Pune, Maharashtra",8th   of 11 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"18,000",3,2,Study Room,1,"Deposit₹ 50,000/-",Carpet area: 1500 (139.35 sq.m.)  sq.ft.,Unfurnished,Family Only," in Megapolis Sunway, Hinjewadi, , Pune, Maharashtra",5th   of 15 Floors,East,Vitrified,,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"12,000",1,1,Not given,1,"Deposit₹ 40,000/-",Built Up area: 438 (40.69 sq.m.)  sq.ft.,Unfurnished,All," in Paranjape Blue Ridge, Hinjewadi, , Pune, Maharashtra",11st   of 24 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,Partial,1 to 5 Year Old
7000,2,2,"Study Room,Servant Room,Others",1,"Deposit₹ 20,000/-",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,Family Only," in Sahyadri Madhuban, Kirkatwadi, , Pune, Maharashtra",3rd   of 4 Floors,North,Vitrified,Yes,,2 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"16,000",3,3,Not given,1,Deposit3 months rent,Built Up area: 1175 (109.16 sq.m.)  sq.ft.,Semifurnished,Family Only," in Little Earth Masulkar City, Ravet, , Pune, Maharashtra",11st   of 12 Floors,,,,,2 Covered,,,None,0 Months,Charges not included,None,Under Construction
6000,1,1,Not given,,"Maintenance₹ 200/- (/ month)Deposit₹ 15,000/-",Carpet area: 250 (23.23 sq.m.)  sq.ft.,Unfurnished,All," in Magarpatta, , Pune, Maharashtra",,West,,Yes,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
8000,2,2,"Pooja Room,Study Room",,"Maintenance₹ 700/- (/ month)Deposit₹ 20,000/-",Super Built up area 770(71.54 sq.m.)Built Up area: 700 sq.ft. (65.03 sq.m.)Carpet area: 690 sq.ft. (64.1 sq.m.)  sq.ft.,Furnished,Family Only," in Sairaj Apartments, Vadgaon Budruk, , Pune, Maharashtra",3rd   of 5 Floors,South-East,,,,2 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"22,500",2,2,Not given,2,"Deposit₹ 60,000/-",Carpet area: 1059 (98.38 sq.m.)  sq.ft.,Semifurnished,Family Only," in Ganga Arcadia, Thite Nagar, , Pune, Maharashtra",5th   of 8 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
7500,1,1,Not given,,"Deposit₹ 20,000/-",Built Up area: 600 (55.74 sq.m.)  sq.ft.,Semifurnished,All," in Nanded, , Pune, Maharashtra",3rd   of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"32,300",3,1,Others,,"Deposit₹ 64,600/-",Built Up area: 1500 (139.35 sq.m.)  sq.ft.,Semifurnished,Family Only," in Nestaway-55786, Kondhwa, , Pune, Maharashtra",8th   of 11 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
