rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
7000,1,1,Not given,1,Deposit4 months rent,Plot area 1100(102.19 sq.m.)  sq.ft.,Unfurnished,All," in Omkar Colony, Hadapsar, , Pune, Maharashtra",,East,Vitrified,Yes,,3 Open,,,12 Months,0 Months,Charges not included,None,5 to 10 Year Old
"13,000",2,2,Not given,3,"Deposit₹ 25,000/-",Built Up area: 962 (89.37 sq.m.)Carpet area: 704 sq.ft. (65.4 sq.m.)  sq.ft.,Unfurnished,All," in Unique Lifestyle, Wagholi, , Pune, Maharashtra",7th   of 10 Floors,East,,,,1 Open,,Yes,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
"25,000",3,3,Not given,1,,Carpet area: 1200 (111.48 sq.m.)  sq.ft.,Semifurnished,All," in Shantiniketan Complex, Hadapsar, , Pune, Maharashtra",3rd   of 6 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"24,000",2,2,Not given,1,"Deposit₹ 60,000/-",Built Up area: 1071 (99.5 sq.m.)  sq.ft.,Semifurnished,Family Only," in Gulmohar Gold Coast, Kharadi, , Pune, Maharashtra",9th   of 9 Floors,,Vitrified,Yes,Yes,1 Open,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"17,000",2,2,Not given,1,"Deposit₹ 75,000/-",Carpet area: 597 (55.46 sq.m.)  sq.ft.,Semifurnished,Family Only," in Jhamtani Ace Aurum, Ravet, , Pune, Maharashtra",3rd   of 5 Floors,West,Vitrified,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
6500,1,1,Not given,,"Deposit₹ 20,000/-",Carpet area: 300 (27.87 sq.m.)  sq.ft.,Unfurnished,All," in Nanded City Janaranjani, Nandel Fata, , Pune, Maharashtra",1st   of 5 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,0 to 1 Year Old
"16,000",2,2,Not given,2,"Deposit₹ 30,000/-",Carpet area: 1300 (120.77 sq.m.)  sq.ft.,Semifurnished,Family Only," in Manav Silver Twin Decks, Wakad, , Pune, Maharashtra",3rd   of 5 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
"15,000",2,2,Not given,1,Deposit3 months rent,Carpet area: 600 (55.74 sq.m.)  sq.ft.,Semifurnished,All," in Kohinoor Tinsel County, Phase-3 Hinjewadi , , Pune, Maharashtra",11st   of 17 Floors,,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
5500,1,1,Not given,,Deposit2 months rent,Plot area 200(18.58 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Kharadi, , Pune, Maharashtra",,,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"18,000",1,2,Not given,1,Deposit3 months rent,Carpet area: 669 (62.15 sq.m.)  sq.ft.,Semifurnished,All," in Godrej Infinity, Keshav Nagar, , Pune, Maharashtra",22nd   of 22 Floors,,,Yes,,1 Covered,Yes,Yes,None,1 Months,Charges not included,Full,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"18,000",1,2,Not given,1,Deposit3 months rent,Carpet area: 669 (62.15 sq.m.)  sq.ft.,Semifurnished,All," in Godrej Infinity, Keshav Nagar, , Pune, Maharashtra",22nd   of 22 Floors,,,Yes,,1 Covered,Yes,Yes,None,1 Months,Charges not included,Full,1 to 5 Year Old
6000,2,1,Not given,1,"Maintenance₹ 500/- (/ month)Deposit₹ 15,000/-",Super Built up area 640(59.46 sq.m.)  sq.ft.,Unfurnished,Family Only," in Suraj Park, Ambegaon Budruk, , Pune, Maharashtra",3rd   of 4 Floors,West,Marble,,,"0 Covered, 2 Open",,,11 Months,0 Months,Charges included,None,5 to 10 Year Old
6000,1,1,Others,1,"Maintenance₹ 1,000/- (/ month)Deposit₹ 15,000/-",Super Built up area 580(53.88 sq.m.)Built Up area: 550 sq.ft. (51.1 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Unfurnished,All," in Audubar Apartments, Narhe, , Pune, Maharashtra",3rd   of 5 Floors,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
"20,000",2,2,Study Room,3+,"Deposit₹ 50,000/-",Carpet area: 1200 (111.48 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Shubhankar Durvaa, Dhanori, , Pune, Maharashtra",7th   of 11 Floors,East,Vitrified,,Yes,"1 Covered, 1 Open",Yes,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"38,000",2,2,Not given,1,"Deposit₹ 100,000/-",Super Built up area 1360(126.35 sq.m.)  sq.ft.,Furnished,Family Only," in Marvel Cerise, Tulaja Bhawani Nagar, , Pune, Maharashtra",5th   of 12 Floors,,,,,2 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"10,999",2,2,Others,1,Deposit2 months rent,Carpet area: 590 (54.81 sq.m.)  sq.ft.,Semifurnished,All," in glory, Sector No-4 Moshi, , Pune, Maharashtra",Ground of 5 Floors,North,Vitrified,Yes,,"2 Covered,  Open",,,36 Months,0 Months,Charges not included,Partial,0 to 1 Year Old
8000,1,1,Others,,"Deposit₹ 15,000/-",Plot area 450(41.81 sq.m.)  sq.ft.,Semifurnished,All," in Matoshree Colony,  Gujar Nagar,  Thergaon,  , Thergaon, , Pune, Maharashtra",,East,Vitrified,Yes,," Covered, 1 Open",,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"14,000",2,1,Not given,,Deposit3 months rent,Super Built up area 750(69.68 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.)  sq.ft.,Unfurnished,Family Only," in Varad Vihar sinhgad road, Sinhgad Road anandnagar, , Pune, Maharashtra",3rd   of 4 Floors,East,Ceramic,Yes,,1 Covered,,,None,2 Months,Charges not included,None,10+ Year Old
"10,500",1,1,Not given,1,,Super Built up area 627(58.25 sq.m.)  sq.ft.,Unfurnished,All," in Rohit Pavilion, Tapkir Nagar, , Pune, Maharashtra",7th   of 8 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"16,000",2,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 850 (78.97 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Gokul Niwas, Shastri Nagar, , Pune, Maharashtra",1st   of 3 Floors,,,,,"1 Covered,  Open",,Yes,11 Months,1 Months,Charges not included,None,10+ Year Old
"30,000",2,2,Not given,2,"Maintenance₹ 3,000/- ((one time fee))Deposit₹ 100,000/-",Super Built up area 1250(116.13 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.)  sq.ft.,Unfurnished,Family Only," in Atur Park, Koregaon Park, , Pune, Maharashtra",4th   of 4 Floors,East,,,,"1 Covered,  Open",,,1 Months,1 Months,Charges not included,None,10+ Year Old
"26,000",3,3,Not given,2,"Deposit₹ 60,000/-",Super Built up area 1649(153.2 sq.m.)Carpet area: 1220.95 sq.ft. (113.43 sq.m.)  sq.ft.,Unfurnished,All," in Pegasus Megapolis Mystic, Hinjewadi, , Pune, Maharashtra",4th   of 21 Floors,North,Marble,Yes,,2 Covered,Yes,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"13,500",1,1,Not given,,"Deposit₹ 30,000/-",Built Up area: 640 (59.46 sq.m.)  sq.ft.,Semifurnished,All," in Sankalp Parijat, Bhusari Colony, , Pune, Maharashtra",3rd   of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"15,000",2,2,Not given,1,Deposit3 months rent,Super Built up area 880(81.75 sq.m.)  sq.ft.,Semifurnished,All," in Nyati Elan, Wagholi, , Pune, Maharashtra",9th   of 12 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"20,000",2,2,Not given,1,Deposit3 months rent,Built Up area: 1100 (102.19 sq.m.)  sq.ft.,Semifurnished,Family Only," in Taware Colony, , Pune, Maharashtra",1st   of 2 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
"15,000",2,2,Not given,,"Deposit₹ 45,000/-",Super Built up area 960(89.19 sq.m.)  sq.ft.,Semifurnished,All," in Mittal Pebbles High Mont, Hinjewadi, , Pune, Maharashtra",20th   of 22 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,0 to 1 Year Old
"14,000",2,2,Not given,2,"Deposit₹ 50,000/-",Super Built up area 1000(92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in Grande View 7, Ambegaon Budruk, , Pune, Maharashtra",9th   of 9 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"15,000",2,2,Study Room,1,"Deposit₹ 50,000/-",Super Built up area 1200(111.48 sq.m.)  sq.ft.,Semifurnished,Family Only," in Megapolis Sparklet, Hinjewadi, , Pune, Maharashtra",1st   of 14 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"25,000",3,3,Not given,2,"Deposit₹ 80,000/-",Super Built up area 1483(137.78 sq.m.)Carpet area: 1056 sq.ft. (98.11 sq.m.)  sq.ft.,Semifurnished,Family Only," in Nyati Equatorial, Bhunde Vasti, , Pune, Maharashtra",1st   of 13 Floors,West,Vitrified,Yes,," Covered, 2 Open",Yes,Yes,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"19,500",2,2,Not given,1,"Deposit₹ 50,000/-",Super Built up area 1150(106.84 sq.m.)Built Up area: 1110 sq.ft. (103.12 sq.m.)Carpet area: 935 sq.ft. (86.86 sq.m.)  sq.ft.,Semifurnished,All," in Wakadkar Pavilion 79, Wakad, , Pune, Maharashtra",8th   of 8 Floors,East,Vitrified,Yes,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"12,500",1,1,Not given,,Deposit3 months rent,Built Up area: 800 (74.32 sq.m.)  sq.ft.,Unfurnished,All," in Aundh, , Pune, Maharashtra",4th   of 4 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
"14,000",2,2,Not given,3,"Deposit₹ 40,000/-",Super Built up area 850(78.97 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.)  sq.ft.,Unfurnished,All," in Samarth Bhalchandra Vatika, Pandhare Wasti, , Pune, Maharashtra",9th   of 12 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"15,000",2,2,Not given,2,"Deposit₹ 50,000/-",Carpet area: 625 (58.06 sq.m.)  sq.ft.,Semifurnished,All," in Dattakrupa Heights, Ravet, , Pune, Maharashtra",4th   of 5 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"22,000",3,3,Not given,1,Deposit2 months rent,Super Built up area 1230(114.27 sq.m.)  sq.ft.,Unfurnished,All," in Rohan Madhuban 2, Paud Road, , Pune, Maharashtra",10th   of 13 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"22,000",3,3,Not given,2,"Deposit₹ 100,000/-",Super Built up area 1754(162.95 sq.m.)  sq.ft.,Semifurnished,Family Only," in Wadhwani Ganeesham, Pimple Saudagar, , Pune, Maharashtra",9th   of 11 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"20,000",2,2,Not given,2,Deposit2 months rent,Super Built up area 1200(111.48 sq.m.)  sq.ft.,Semifurnished,Bachelors (Men/Women)," in Saarrthi Sovereign, Hinjewadi, , Pune, Maharashtra",8th   of 11 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"15,000",1,1,Not given,,Deposit2 months rent,Built Up area: 624 (57.97 sq.m.)  sq.ft.,Unfurnished,All," in Baner, , Pune, Maharashtra",2nd   of 3 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
4800,1,1,Others,1,"Deposit₹ 15,000/-",Carpet area: 375 (34.84 sq.m.)  sq.ft.,Unfurnished,All," in Mangalmurti hight, Dattanagar, , Pune, Maharashtra",2nd   of 5 Floors,,,,,"1 Covered, 1 Open",,,12 Months,2 Months,Charges not included,None,1 to 5 Year Old
"11,500",1,1,Not given,1,"Deposit₹ 25,000/-",Built Up area: 640 (59.46 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Shubhshree Residency, Hingne Khurd, , Pune, Maharashtra",1st   of 8 Floors,,,,,1 Covered,,,12 Months,1 Months,Charges not included,None,1 to 5 Year Old
"18,000",2,2,Not given,2,"Deposit₹ 100,000/-",Built Up area: 1212 (112.6 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.)  sq.ft.,Unfurnished,All," in Palm One, Kondhwa Budruk, , Pune, Maharashtra",8th   of 9 Floors,West,Vitrified,Yes,Yes,1 Covered,Yes,Yes,None,1 Months,Charges not included,None,1 to 5 Year Old
"15,000",2,2,Not given,1,Deposit3 months rent,Super Built up area 988(91.79 sq.m.)Carpet area: 760 sq.ft. (70.61 sq.m.)  sq.ft.,Semifurnished,Family Only," in Megapolis Sparklet, Hinjewadi, , Pune, Maharashtra",7th   of 14 Floors,North,Ceramic,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"28,000",3,2,Pooja Room,1,Deposit3 months rent,Carpet area: 1130 (104.98 sq.m.)  sq.ft.,Semifurnished,All," in Jay Ganesh Varadhasta, Pimpri Chinchwad, , Pune, Maharashtra",4th   of 6 Floors,East,Ceramic,Yes,,1 Covered,,,11 Months,1 Months,Charges included,Partial,5 to 10 Year Old
"18,000",2,2,Not given,1,"Deposit₹ 70,000/-",Carpet area: 850 (78.97 sq.m.)  sq.ft.,Semifurnished,All," in Salunkhe Natasha, Aundh, , Pune, Maharashtra",2nd   of 7 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
6000,2,1,Not given,1,Deposit3 months rent,Super Built up area 604(56.11 sq.m.)  sq.ft.,Unfurnished,All," in Prathan Housing Society, Talegaon Dhamdhere, , Pune, Maharashtra",3rd   of 4 Floors,,,Yes,,"1 Covered, 0 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
"15,000",1,1,Not given,1,"Deposit₹ 40,000/-",Built Up area: 470 (43.66 sq.m.)  sq.ft.,Unfurnished,Family Only," in Aundh, , Pune, Maharashtra",1st   of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"34,000",2,2,Not given,2,"Deposit₹ 125,000/-",Super Built up area 1250(116.13 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.)  sq.ft.,Furnished,Family Only," in Bramha Sun City Phase 2, Kalyani Nagar, , Pune, Maharashtra",5th   of 10 Floors,West,Vitrified,Yes,,"1 Covered, 1 Open",,,24 Months,2 Months,Charges not included,Partial,5 to 10 Year Old
7000,1,1,Not given,1,"Maintenance₹ 100/- (/ month)Deposit₹ 15,000/-",Carpet area: 450 (41.81 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Subhash Nagar, Near Rajmudra Hall Subhash Nagar, , Pune, Maharashtra",1st   of 3 Floors,,,,,2 Open,,,None,0 Months,Charges not included,None,0 to 1 Year Old
"16,400",2,2,Not given,1,"Deposit₹ 40,000/-",Built Up area: 850 (78.97 sq.m.)  sq.ft.,Unfurnished,Family Only," in Vishrantwadi, , Pune, Maharashtra",2nd   of 5 Floors,South-West,,,,1 Open,,,11 Months,1 Months,Charges included,None,5 to 10 Year Old
9000,1,1,Others,,"Maintenance₹ 500/- (/ month)Deposit₹ 20,000/-",Built Up area: 320 (29.73 sq.m.)Carpet area: 300 sq.ft. (27.87 sq.m.)  sq.ft.,Semifurnished,All," in Mithila Apartment, Erandwane, , Pune, Maharashtra",5th   of 7 Floors,South-East,Ceramic,,,,,,24 Months,2 Months,Charges not included,Partial,10+ Year Old
7000,1,1,Not given,1,,Carpet area: 350 (32.52 sq.m.)  sq.ft.,Unfurnished,All," in On request, Chandan Nagar, , Pune, Maharashtra",2nd   of 2 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"11,000",1,1,Not given,,Deposit4 months rent,Super Built up area 550(51.1 sq.m.)Carpet area: 540 sq.ft. (50.17 sq.m.)  sq.ft.,Unfurnished,Family Only," in Giridhar Nagar C1B Apartment, Giridhar Nagar, , Pune, Maharashtra",3rd   of 4 Floors,East,Mosaic,,,1 Open,,,12 Months,1 Months,Charges not included,None,10+ Year Old
"20,000",2,2,Servant Room,1,"Deposit₹ 50,000/-",Carpet area: 1100 (102.19 sq.m.)  sq.ft.,Furnished,All," in Sector 24, Plot 103, Nigdi, Nigdi, , Pune, Maharashtra",3rd   of 3 Floors,,,,,"1 Covered, 1 Open",,,12 Months,2 Months,Charges not included,None,5 to 10 Year Old
6500,2,1,Not given,,"Deposit₹ 20,000/-",Built Up area: 400 (37.16 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Warje, , Pune, Maharashtra",,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
8000,1,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 585 (54.35 sq.m.)  sq.ft.,Semifurnished,Family Only," in Gaurishankar Park, Dhayari, , Pune, Maharashtra",2nd   of 3 Floors,,,,,,,,None,0 Months,Charges not included,None,0 to 1 Year Old
9000,2,2,Not given,3,"Maintenance₹ 1,000/- (/ month)Deposit3 months rent",Super Built up area 875(81.29 sq.m.)  sq.ft.,Semifurnished,Family Only," in Tata La Montana, Talegaon, , Pune, Maharashtra",7th   of 15 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,Full,1 to 5 Year Old
5500,1,1,Not given,1,Deposit3 months rent,Super Built up area 535(49.7 sq.m.)  sq.ft.,Unfurnished,Family Only," in Samruddhi Residency, Ambegaon, , Pune, Maharashtra",4th   of 6 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"14,500",1,1,Not given,,Deposit3 months rent,Built Up area: 500 (46.45 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Matrukrupa co-op housing society, , Vedacharya Phatak Guruji marg, , Pune, Maharashtra",2nd   of 3 Floors,,Vitrified,,,,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"14,000",2,2,Not given,1,Deposit3 months rent,Built Up area: 850 (78.97 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.)  sq.ft.,Unfurnished,All," in DNV Elite Homes, Wakad Annexe, , Pune, Maharashtra",8th   of 12 Floors,East,Ceramic,Yes,Yes,1 Covered,Yes,Yes,None,1 Months,Charges included,Partial,1 to 5 Year Old
"13,000",1,1,Not given,1,"Deposit₹ 25,000/-",Carpet area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,All," in SAI RESIDANCES, KHARADI, , Pune, Maharashtra",4th   of 5 Floors,,Ceramic,Yes,,1 Covered,Yes,,24 Months,1 Months,Charges included,None,1 to 5 Year Old
"13,000",1,1,Not given,1,"Deposit₹ 40,000/-",Carpet area: 450 (41.81 sq.m.)  sq.ft.,Furnished,Family Only," in Kunal Residency, Thergaon, , Pune, Maharashtra",2nd   of 3 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"15,400",1,2,Not given,1,"Deposit₹ 50,000/-",Carpet area: 900 (83.61 sq.m.)  sq.ft.,Furnished,All," in GK Royale Hills, Ravet, , Pune, Maharashtra",7th   of 9 Floors,,,,,1 Covered,,,12 Months,1 Months,Charges not included,None,1 to 5 Year Old
"12,000",1,2,Others,1,"Deposit₹ 12,000/-",Plot area 950(88.26 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Sargam Society Lane No 1, Dudhane Nagar, , Pune, Maharashtra",,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
"10,000",2,2,Not given,1,Deposit3 months rent,Super Built up area 795(73.86 sq.m.)Built Up area: 725 sq.ft. (67.35 sq.m.)Carpet area: 612 sq.ft. (56.86 sq.m.)  sq.ft.,Unfurnished,All," in Mantra Residency, Nighoje, , Pune, Maharashtra",5th   of 12 Floors,East,Marble,Yes,Yes,1 Open,,,11 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
"11,000",2,2,Not given,1,"Deposit₹ 50,000/-",Built Up area: 900 (83.61 sq.m.)  sq.ft.,Unfurnished,Family Only," in Ksp Kalash, Pirangut, , Pune, Maharashtra",10th   of 10 Floors,,,Yes,,"1 Covered, 0 Open",,,None,0 Months,Charges not included,None,0 to 1 Year Old
5000,1,1,Others,1,"Deposit₹ 16,000/-",Super Built up area 500(46.45 sq.m.)Built Up area: 350 sq.ft. (32.52 sq.m.)Carpet area: 310 sq.ft. (28.8 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Kuber Shree Siddhivinayak Park, Wadki, , Pune, Maharashtra",1st   of 6 Floors,East,Vitrified,Yes,,"20 Covered, 20 Open",,,None,0 Months,Charges included,Full,0 to 1 Year Old
"22,000",3,2,Not given,3,"Deposit₹ 50,000/-",Super Built up area 2000(185.81 sq.m.)  sq.ft.,Semifurnished,Family Only," in Punit Heights, Sanewadi, , Pune, Maharashtra",1st   of 4 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,Full,10+ Year Old
"15,000",1,1,Not given,1,"Deposit₹ 30,000/-",Built Up area: 400 (37.16 sq.m.)  sq.ft.,Furnished,Bachelors (Women Only)," in Shri Shankar Nagari, Shastri Nagar, VANAZ, , Pune, Maharashtra",Ground of 3 Floors,East,Ceramic,Yes,Yes,1 Open,,,24 Months,1 Months,Charges included,None,10+ Year Old
"11,000",1,1,Not given,1,Maintenance₹ 700/- (/ month)Deposit3 months rent,Super Built up area 650(60.39 sq.m.)  sq.ft.,Furnished,All," in Shakti Krupa Apartment, Pimple Gurav, , Pune, Maharashtra",4th   of 4 Floors,North,,Yes,,,,,11 Months,2 Months,Charges not included,None,5 to 10 Year Old
"15,500",1,1,Not given,1,"Deposit₹ 50,000/-",Built Up area: 540 (50.17 sq.m.)  sq.ft.,Semifurnished,All," in Paranjape Blue Ridge, Hinjewadi, , Pune, Maharashtra",8th   of 20 Floors,,Vitrified,Yes,,1 Covered,Yes,,1 Months,1 Months,Charges not included,None,1 to 5 Year Old
8500,1,1,Not given,2,,Plot area 550(51.1 sq.m.)  sq.ft.,Unfurnished,All," in Walhekarwadi, , Pune, Maharashtra",,,,,,1 Covered,,,None,0 Months,Charges included,None,0 to 1 Year Old
"18,000",2,2,Not given,2,"Deposit₹ 50,000/-",Built Up area: 800 (74.32 sq.m.)  sq.ft.,Unfurnished,All," in Bhakti Ambience, Veerbhadra Nagar, , Pune, Maharashtra",1st   of 4 Floors,East,Spartex,Yes,Yes,"1 Covered, 1 Open",,Yes,None,0 Months,Charges not included,None,1 to 5 Year Old
"15,000",1,2,Not given,2,Deposit2 months rent,Carpet area: 50   sq.m.,Furnished,All," in Welworth Citrine, Hinjewadi, , Pune, Maharashtra",7th   of 8 Floors,,Vitrified,Yes,," Covered, 1 Open",Yes,Yes,11 Months,1 Months,Charges included,Full,1 to 5 Year Old
9000,1,1,Not given,1,"Deposit₹ 15,000/-",Carpet area: 512 (47.57 sq.m.)  sq.ft.,Unfurnished,All," in Mauli krupa apartment sus gaon,pune, Sus Gaon,pune, , Pune, Maharashtra",2nd   of 4 Floors,,Granite,,Yes,1 Covered,,,None,0 Months,Charges not included,None,0 to 1 Year Old
"10,900",2,2,Not given,2,"Maintenance₹ 1/- ((one time fee))Deposit₹ 25,000/-",Super Built up area 900(83.61 sq.m.)  sq.ft.,Semifurnished,All," in Dreams Lynnea, Koregaon Bhima, , Pune, Maharashtra",7th   of 12 Floors,,Vitrified,Yes,,1 Covered,,,None,0 Months,Charges not included,Full,0 to 1 Year Old
8000,1,1,Not given,,"Deposit₹ 10,000/-",Built Up area: 430 (39.95 sq.m.)  sq.ft.,Unfurnished,All," in Kharadi, , Pune, Maharashtra",1st   of 2 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
7000,1,1,Not given,,"Deposit₹ 20,000/-",Built Up area: 300 (27.87 sq.m.)  sq.ft.,Unfurnished,All," in Bhusari Colony, , Pune, Maharashtra",,South,Ceramic,,,,,,None,0 Months,Charges not included,None,0 to 1 Year Old
"20,000",2,2,Not given,1,"Deposit₹ 80,000/-",Carpet area: 752 (69.86 sq.m.)  sq.ft.,Semifurnished,Family Only," in Pebbles Urbania, Pashan, , Pune, Maharashtra",11st   of 12 Floors,East,Vitrified,,Yes,1 Covered,,,None,0 Months,Charges not included,Partial,0 to 1 Year Old
"18,000",1,1,Not given,1,"Deposit₹ 50,000/-",Built Up area: 550 (51.1 sq.m.)  sq.ft.,Furnished,Family Only," in Amrapali CHS, Kalyani Nagar, , Pune, Maharashtra",Lower Ground of 1 Floors,,,Yes,,1 Open,,,11 Months,1 Months,Charges not included,None,10+ Year Old
9000,1,2,Not given,1,"Deposit₹ 25,000/-",Super Built up area 600(55.74 sq.m.)Built Up area: 570 sq.ft. (52.95 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Unfurnished,All," in Vastupurum, Ubale Nagar, , Pune, Maharashtra",1st   of 5 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
8000,2,2,Not given,1,"Deposit₹ 25,000/-",Super Built up area 950(88.26 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.)  sq.ft.,Unfurnished,All," in Vastushodh UrbanGram, Chakan, , Pune, Maharashtra",5th   of 11 Floors,,,,,1 Covered,,,11 Months,0 Months,Charges not included,None,1 to 5 Year Old
"12,000",2,2,Not given,2,"Deposit₹ 36,000/-",Plot area 950(88.26 sq.m.)  sq.ft.,Semifurnished,All," in Omkar Colony, Hadapsar, , Pune, Maharashtra",,,,,,1 Covered,,,None,1 Months,Charges not included,None,1 to 5 Year Old
"19,700",2,2,Not given,2,"Deposit₹ 50,000/-",Carpet area: 850 (78.97 sq.m.)  sq.ft.,Unfurnished,All," in RK Life Space, Shankar Kalat Nagar, , Pune, Maharashtra",10th   of 10 Floors,East,Vitrified,,,1 Open,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
9500,1,1,Not given,2,"Deposit₹ 25,000/-",Carpet area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,Family Only," in Plot no 41, Sainathnagar Nigdi, Nigdi, , Pune, Maharashtra",1st   of 1 Floors,East,Vitrified,,,,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"11,000",2,2,Not given,2,"Maintenance₹ 500/- (/ month)Deposit₹ 50,000/-",Super Built up area 900(83.61 sq.m.)Built Up area: 700 sq.ft. (65.03 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.)  sq.ft.,Unfurnished,All," in Adinath Apartment, Sinhgad Road, , Pune, Maharashtra",3rd   of 4 Floors,South-East,Ceramic,,,1 Open,,,24 Months,3 Months,Charges not included,Partial,10+ Year Old
"25,000",2,2,Others,2,"Deposit₹ 65,000/-",Super Built up area 1250(116.13 sq.m.)  sq.ft.,Semifurnished,Family Only," in Lalwani Vastu, Sakore Nagar, , Pune, Maharashtra",5th   of 7 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
