rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
"22,000",2,2,Not given,1,"Deposit₹ 100,000/-",Carpet area: 1100 (102.19 sq.m.)  sq.ft.,Unfurnished,Family Only," in Matruchaya Housing Society, Kalyani Nagar, , Pune, Maharashtra",1st   of 2 Floors,,,,," Covered, 1 Open",,,11 Months,2 Months,Charges not included,None,5 to 10 Year Old
,3,3,Not given,3,,Super Built up area 1391(129.23 sq.m.)  sq.ft.,Unfurnished,Family Only," in Sai Dwarika, Kondhwa Budruk, , Pune, Maharashtra",8th   of 11 Floors,,,Yes,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"14,000",1,1,Not given,1,"Deposit₹ 25,000/-",Carpet area: 515 (47.85 sq.m.)  sq.ft.,Semifurnished,Family Only," in Twin Arcs, Punawale, , Pune, Maharashtra",10th   of 11 Floors,,Others,Yes,,,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"17,000",3,2,Not given,,"Deposit₹ 100,000/-",Built Up area: 1442 (133.97 sq.m.)  sq.ft.,Unfurnished,None," in Kohinoor Shangrila, MIDC, , Pune, Maharashtra",9th   of 11 Floors,,,,,,,,None,0 Months,Charges included,None,0 to 1 Year Old
9000,1,1,Not given,1,,Carpet area: 555 (51.56 sq.m.)  sq.ft.,Unfurnished,All," in Vadgaon Sheri, , Pune, Maharashtra",,North,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"15,200",1,1,Not given,,"Deposit₹ 50,000/-",Built Up area: 500 (46.45 sq.m.)  sq.ft.,Semifurnished,Family Only," in New Vrindavan Housing Soc., Ashok Nagar, , Pune, Maharashtra",2nd   of 5 Floors,,,,,,,,11 Months,1 Months,Charges not included,None,10+ Year Old
7000,1,1,Not given,1,,Super Built up area 625(58.06 sq.m.)  sq.ft.,Unfurnished,Family Only," in gauri shanker park, Dhayari, , Pune, Maharashtra",3rd   of 3 Floors,,,,,3 Open,,,None,0 Months,Charges included,None,5 to 10 Year Old
"22,000",2,2,Not given,1,Deposit2 months rent,Carpet area: 736 (68.38 sq.m.)  sq.ft.,Semifurnished,Family Only," in Platinum Atlantis, Balewadi, , Pune, Maharashtra",2nd   of 15 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
"14,000",2,2,Not given,1,"Deposit₹ 30,000/-",Built Up area: 920 (85.47 sq.m.)  sq.ft.,Unfurnished,Family Only," in Daulat society , Survey No 15, , Pune, Maharashtra",2nd   of 4 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"17,000",1,1,Not given,,,Carpet area: 550 (51.1 sq.m.)  sq.ft.,Semifurnished,All," in Archana CHS, Viman Nagar, , Pune, Maharashtra",3rd   of 4 Floors,South-West,Ceramic,Yes,Yes,1 Open,,,None,1 Months,Charges not included,None,10+ Year Old
"24,000",3,3,Not given,1,"Deposit₹ 75,000/-",Carpet area: 1215 (112.88 sq.m.)  sq.ft.,Semifurnished,All," in Megapolis Sangria Towers, Hinjewadi, , Pune, Maharashtra",15th   of 22 Floors,West,Wood,Yes,,1 Covered,,,None,0 Months,Charges not included,Full,5 to 10 Year Old
"27,000",2,2,Pooja Room,1,Deposit3 months rent,Super Built up area 1100(102.19 sq.m.)Built Up area: 1000 sq.ft. (92.9 sq.m.)Carpet area: 960 sq.ft. (89.19 sq.m.)  sq.ft.,Semifurnished,All," in Ushakkal Appartment, Model Colony, , Pune, Maharashtra",3rd   of 3 Floors,North,Vitrified,Yes,Yes,,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"30,000",3,3,Not given,1,"Deposit₹ 100,000/-",Super Built up area 1700(157.94 sq.m.)  sq.ft.,Furnished,All," in GK Daffodils, Kunj Colony, , Pune, Maharashtra",3rd   of 7 Floors,North-East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"13,000",1,1,Not given,,,Plot area 300(27.87 sq.m.)  sq.ft.,Semifurnished,All," in Sahu Colony, , Pune, Maharashtra",,,,,,3 Open,,,None,1 Months,Charges not included,None,1 to 5 Year Old
"18,000",1,1,Not given,1,"Maintenance₹ 1,500/- (/ month)Deposit₹ 50,000/-",Built Up area: 650 (60.39 sq.m.)  sq.ft.,Semifurnished,All," in Nalini CHS, Camp, , Pune, Maharashtra",1st   of 6 Floors,South,Ceramic,,,1 Open,,,36 Months,2 Months,Charges not included,Full,10+ Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"24,500",3,3,Not given,1,"Maintenance₹ 2,500/- (/ month)Deposit₹ 75,000/-",Built Up area: 1350 (125.42 sq.m.)  sq.ft.,Semifurnished,All," in Radhai Nagari Apartment, Pimple Saudagar, , Pune, Maharashtra",4th   of 6 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,None,10+ Year Old
"15,000",1,1,Not given,,,Super Built up area 720(66.89 sq.m.)  sq.ft.,Unfurnished,Family Only," in Galexy memories, Rasta Peth, , Pune, Maharashtra",2nd   of 4 Floors,West,,Yes,,,,,None,0 Months,Charges not included,None,10+ Year Old
"10,000",1,1,Not given,,"Maintenance₹ 500/- (/ month)Deposit₹ 25,000/-",Super Built up area 650(60.39 sq.m.)  sq.ft.,Unfurnished,All," in Preetam Prakash Garden, Pimpri Chinchwad, , Pune, Maharashtra",4th   of 4 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
9000,1,1,Not given,1,Maintenance₹ 200/- (/ month)Deposit3 months rent,Super Built up area 560(52.03 sq.m.)Built Up area: 550 sq.ft. (51.1 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Unfurnished,Family Only," in Navbharat society,  Warje Malwadi, Warje, , Pune, Maharashtra",1st   of 3 Floors,East,Ceramic,,,,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"18,000",1,1,Not given,,"Deposit₹ 36,000/-",Plot area 2500(232.26 sq.m.)Built Up area: 600 sq.ft. (55.74 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Furnished,Bachelors (Men Only)," in Kalyani Nagar Annexe, , Pune, Maharashtra",,West,,,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,0 to 1 Year Old
"14,000",2,2,Not given,1,"Maintenance₹ 500/- (/ month)Deposit₹ 30,000/-",Carpet area: 891 (82.78 sq.m.)  sq.ft.,Unfurnished,Family Only," in Sukhwani Scarlet, Wagholi Kesnand Road, , Pune, Maharashtra",2nd   of 11 Floors,East,Vitrified,Yes,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,Partial,1 to 5 Year Old
"32,000",3,2,Not given,1,"Deposit₹ 90,000/-",Built Up area: 1320 (122.63 sq.m.)  sq.ft.,Furnished,Family Only," in Kumar Samruddhi, Tingre Nagar, , Pune, Maharashtra",3rd   of 7 Floors,South,Ceramic,Yes,Yes,1 Covered,,,11 Months,1 Months,Charges not included,Partial,10+ Year Old
"15,000",1,1,Not given,,"Deposit₹ 30,000/-",Carpet area: 550 (51.1 sq.m.)  sq.ft.,Furnished,All," in Pleasant Park Phase 1, Pune sholapur Road Opp Fatima Nagar, , Pune, Maharashtra",Ground of 3 Floors,North,Mosaic,Yes,,"1 Covered, 1 Open",,Yes,24 Months,1 Months,Charges not included,None,10+ Year Old
"20,000",2,2,Not given,1,"Deposit₹ 80,000/-",Carpet area: 820 (76.18 sq.m.)  sq.ft.,Furnished,All," in Hari Vijay Society, Parvati Gaon, , Pune, Maharashtra",2nd   of 4 Floors,,,Yes,,1 Open,,,11 Months,2 Months,Charges not included,None,10+ Year Old
"16,000",2,1,Not given,1,"Maintenance₹ 600/- (/ month)Deposit₹ 50,000/-",Super Built up area 850(78.97 sq.m.)Built Up area: 825 sq.ft. (76.65 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.)  sq.ft.,Unfurnished,All," in M.H.B Society, Yerwada, , Pune, Maharashtra",1st   of 3 Floors,East,Mosaic,,,"1 Covered, 2 Open",,Yes,11 Months,1 Months,Charges not included,None,10+ Year Old
"26,000",2,2,Not given,2,"Deposit₹ 50,000/-",Super Built up area 1100(102.19 sq.m.)  sq.ft.,Furnished,All," in E-Homes, Hinjewadi Phase 2, , Pune, Maharashtra",2nd   of 11 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"23,000",2,2,Study Room,1,"Deposit₹ 70,000/-",Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Furnished,Family Only," in Karan Regency, Kothrud, , Pune, Maharashtra",4th   of 5 Floors,West,Vitrified,,,1 Covered,,,None,1 Months,Charges not included,Full,5 to 10 Year Old
"13,000",1,1,Not given,1,"Maintenance₹ 1,800/- (/ month)Deposit₹ 40,000/-",Built Up area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,Family Only," in Anandtara Sayajiraje Avenue, Keshav Nagar, , Pune, Maharashtra",7th   of 9 Floors,,,,,,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"18,000",2,2,Not given,1,"Deposit₹ 50,000/-",Carpet area: 990 (91.97 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Prestige Panorama, Mundhawa, , Pune, Maharashtra",6th   of 7 Floors,East,Marble,,,1 Covered,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"10,500",1,1,Not given,1,"Deposit₹ 35,000/-",Built Up area: 490 (45.52 sq.m.)  sq.ft.,Semifurnished,All," in Pratik Nagar, , Pune, Maharashtra",,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"22,000",1,1,Not given,1,,Super Built up area 500(46.45 sq.m.)  sq.ft.,Unfurnished,Bachelors (Men Only)," in Gulmohar Regency, Viman Nagar, , Pune, Maharashtra",1st   of 2 Floors,,,,,1 Open,,,None,0 Months,Charges included,None,5 to 10 Year Old
"20,000",2,1,Not given,3,"Deposit₹ 50,000/-",Super Built up area 5000(464.52 sq.m.)Built Up area: 1000 sq.ft. (92.9 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.)  sq.ft.,Unfurnished,Family Only," in BSR Taraprem Enclave, Chandan Nagar, , Pune, Maharashtra",2nd   of 2 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"13,000",1,1,Not given,2,"Maintenance₹ 1,500/- (/ month)Deposit₹ 25,000/-",Carpet area: 725 (67.35 sq.m.)  sq.ft.,Unfurnished,Family Only," in Divine Home, Divine Home Lohagoan, , Pune, Maharashtra",1st   of 4 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,0 to 1 Year Old
"12,000",2,2,Not given,2,"Deposit₹ 30,000/-",Carpet area: 790 (73.39 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Florista County Handewadi Road Hadapsar, Satav Nagar, , Pune, Maharashtra",8th   of 13 Floors,,Spartex,Yes,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"10,500",1,1,Not given,1,,Super Built up area 640(59.46 sq.m.)Carpet area: 491 sq.ft. (45.62 sq.m.)  sq.ft.,Unfurnished,Family Only," in Elena Homes, Ravet, Ravet, , Pune, Maharashtra",3rd   of 11 Floors,East,Vitrified,Yes,,,,,None,0 Months,Charges included,Partial,1 to 5 Year Old
"25,000",3,3,Not given,3,,Super Built up area 1350(125.42 sq.m.)  sq.ft.,Semifurnished,All," in vtp urban nest, Undri, , Pune, Maharashtra",1st   of 12 Floors,,,,,"1 Covered,  Open",,,None,0 Months,Charges included,None,0 to 1 Year Old
"20,000",2,2,Not given,2,"Deposit₹ 50,000/-",Carpet area: 980 (91.04 sq.m.)  sq.ft.,Semifurnished,Family Only," in Kunal Kiran Avenue, Vishal Nagar, , Pune, Maharashtra",1st   of 5 Floors,East,Vitrified,Yes,Yes,1 Covered,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"12,000",1,1,Others,2,"Deposit₹ 30,000/-",Carpet area: 550 (51.1 sq.m.)  sq.ft.,Semifurnished,Family Only," in Gauri villa Society, Sinhagad road Manikbag, , Pune, Maharashtra",3rd   of 3 Floors,,Vitrified,Yes,,"1 Covered, 1 Open",,,None,1 Months,Charges not included,None,0 to 1 Year Old
 1.3 Lac,3,3,Not given,3,"Deposit₹ 700,000/-",Super Built up area 2500(232.26 sq.m.)  sq.ft.,Furnished,None," in Clover Water Gardens, Kalyani Nagar, , Pune, Maharashtra",9th   of 9 Floors,,,,,1 Covered,,,None,0 Months,Charges included,Full,0 to 1 Year Old
"18,000",2,2,Not given,1,Deposit3 months rent,Built Up area: 738 (68.56 sq.m.)  sq.ft.,Semifurnished,All," in The Cliff Garden, Hinjewadi, , Pune, Maharashtra",7th   of 14 Floors,East,Polished concrete,Yes,,,,Yes,11 Months,1 Months,Charges included,Partial,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
6500,,,Not given,0,Maintenance₹ 500/- (/ unit)Deposit3 months rent,Plot area 600(55.74 sq.m.)  sq.ft.,Furnished,Family Only," in A/1 Sai vihar complex , Waghela park Talegaon dabhade chakan road 410507, , Pune, Maharashtra",1st   of 5 Floors,North,Mosaic,Yes,,,,,11 Months,2 Months,Charges not included,None,10+ Year Old
"12,500",1,1,Not given,1,"Maintenance₹ 1,200/- (/ month)Deposit3 months rent",Built Up area: 540 (50.17 sq.m.)  sq.ft.,Unfurnished,Family Only," in Amrutvel Apartments, Warje, , Pune, Maharashtra",5th   of 11 Floors,West,,Yes,,,,,11 Months,3 Months,Charges not included,None,5 to 10 Year Old
7000,1,1,Not given,1,"Deposit₹ 20,000/-",Built Up area: 500 (46.45 sq.m.)  sq.ft.,Semifurnished,Family Only," in Phursungi, , Pune, Maharashtra",1st   of 3 Floors,North,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"20,000",2,2,Not given,1,"Maintenance₹ 700/- (/ month)Deposit₹ 25,000/-",Built Up area: 900 (83.61 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.)  sq.ft.,Furnished,Bachelors (Women Only)," in Ganraj apartment , ganraj estate, , Pune, Maharashtra",4th   of 4 Floors,,,,,,,,11 Months,1 Months,Charges included,None,0 to 1 Year Old
"21,000",2,2,Not given,3,"Deposit₹ 30,000/-",Carpet area: 910 (84.54 sq.m.)  sq.ft.,Furnished,All," in D R Destination Ostia, Moshi, , Pune, Maharashtra",1st   of 11 Floors,East,,Yes,,1 Covered,,Yes,None,1 Months,Charges included,Full,1 to 5 Year Old
"20,000",2,2,Not given,1,"Deposit₹ 80,000/-",Carpet area: 1250 (116.13 sq.m.)  sq.ft.,Semifurnished,Family Only," in Lushlife Ovo, Undri, , Pune, Maharashtra",7th   of 12 Floors,East,Wood,,,"1 Covered,  Open",,,12 Months,2 Months,Charges included,Full,1 to 5 Year Old
"16,000",2,1,Not given,1,"Deposit₹ 35,000/-",Built Up area: 790 (73.39 sq.m.)  sq.ft.,Furnished,All," in Prayeja City, Nandel Fata, , Pune, Maharashtra",4th   of 9 Floors,South,Vitrified,,,1 Covered,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"15,000",1,1,Not given,,"Deposit₹ 45,000/-",Built Up area: 535 (49.7 sq.m.)  sq.ft.,Furnished,All," in Motiram Villa, Bhusari Colony, , Pune, Maharashtra",3rd   of 5 Floors,West,Ceramic,Yes,Yes,1 Covered,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"20,000",2,2,Not given,1,"Deposit₹ 40,000/-",Built Up area: 900 (83.61 sq.m.)  sq.ft.,Semifurnished,Family Only," in Nigdi, , Pune, Maharashtra",1st   of 5 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
"18,000",2,2,Not given,1,Deposit2 months rent,Carpet area: 765 (71.07 sq.m.)  sq.ft.,Semifurnished,All," in Kohinoor Tinsel Town, Hinjewadi Phase 2, , Pune, Maharashtra",11st   of 21 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"50,000",3,2,Not given,3,Deposit6 months rent,Built Up area: 1500 (139.35 sq.m.)  sq.ft.,Unfurnished,Family Only," in Ghole Road, , Pune, Maharashtra",,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
"18,000",1,1,Not given,1,"Deposit₹ 70,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Semifurnished,Family Only," in Nalini CHS, Camp, , Pune, Maharashtra",3rd   of 6 Floors,,,,,1 Open,,,11 Months,2 Months,Charges not included,None,10+ Year Old
"12,000",1,1,Not given,1,"Maintenance₹ 500/- (/ month)Deposit₹ 25,000/-",Carpet area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,All," in Netaji Nagar CHS, Wanowrie, , Pune, Maharashtra",1st   of 3 Floors,,Ceramic,Yes,Yes,6 Open,,Yes,11 Months,1 Months,Charges not included,None,10+ Year Old
7000,1,1,Not given,1,"Deposit₹ 15,000/-",Super Built up area 516(47.94 sq.m.)  sq.ft.,Unfurnished,All," in Santoshi Srushti, Loni Kalbhor, , Pune, Maharashtra",2nd   of 5 Floors,South-East,Spartex,,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
5000,1,1,Others,2,"Deposit₹ 15,000/-",Super Built up area 385(35.77 sq.m.)  sq.ft.,Unfurnished,Family Only," in Gangotree Shubhangan, Pirangut, , Pune, Maharashtra",5th   of 7 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges included,None,0 to 1 Year Old
"20,000",3,3,Not given,1,Deposit3 months rent,Built Up area: 1300 (120.77 sq.m.)  sq.ft.,Unfurnished,All," in Megapolis Sangria Towers, Hinjewadi, , Pune, Maharashtra",5th   of 21 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"25,000",2,2,Not given,2,"Deposit₹ 100,000/-",Carpet area: 1400 (130.06 sq.m.)  sq.ft.,Semifurnished,Family Only," in Shree Swami Samarth Society, Pashan, , Pune, Maharashtra",3rd   of 7 Floors,,,,,1 Covered,,,21 Months,1 Months,Charges not included,None,10+ Year Old
"15,000",1,1,Not given,1,"Deposit₹ 30,000/-",Built Up area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,All," in Bhaskaraditya swamivivekanand park SR NO 125, Walhekarwadi, , Pune, Maharashtra",,East,Others,,,,,Yes,6 Months,1 Months,Charges not included,None,0 to 1 Year Old
"26,000",2,2,Store Room,1,"Deposit₹ 80,000/-",Built Up area: 1269 (117.89 sq.m.)  sq.ft.,Semifurnished,Family Only," in Pudumjee Greens, Chinchwad, , Pune, Maharashtra",10th   of 11 Floors,,,,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"15,000",1,1,Not given,,Maintenance₹ 200/- (/ month)Deposit4 months rent,Carpet area: 950 (88.26 sq.m.)  sq.ft.,Unfurnished,All," in in front of Bharti vidhyapeeth, Katraj, , Pune, Maharashtra",1st   of 4 Floors,West,Spartex,,,"1 Covered, 1 Open",,,33 Months,2 Months,Charges not included,None,5 to 10 Year Old
"70,000",3,3,Not given,2,Deposit6 months rent,Super Built up area 1700(157.94 sq.m.)  sq.ft.,Furnished,All," in Kumar Sophronia, Adarsh Nagar, , Pune, Maharashtra",Ground of 13 Floors,,Ceramic,Yes,Yes,2 Covered,Yes,Yes,11 Months,2 Months,Charges not included,Partial,10+ Year Old
"18,500",1,2,Not given,1,Deposit2 months rent,Carpet area: 625 (58.06 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Karia Konark Terrace, Nagar Road, , Pune, Maharashtra",Ground of 3 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"25,000",2,2,Not given,1,"Deposit₹ 60,000/-",Super Built up area 1296(120.4 sq.m.)  sq.ft.,Furnished,Family Only," in Mittal Treedom Park, Kalas, , Pune, Maharashtra",3rd   of 9 Floors,West,Ceramic,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"21,000",2,2,Not given,1,Deposit4 months rent,Super Built up area 980(91.04 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)Carpet area: 780 sq.ft. (72.46 sq.m.)  sq.ft.,Semifurnished,Family Only," in Dwarka Suncrest Phase 3, Pimple Saudagar, , Pune, Maharashtra",2nd   of 7 Floors,East,Vitrified,Yes,Yes,"1 Covered, 0 Open",,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"21,000",3,3,Not given,1,"Maintenance₹ 2,000/- (/ month)Deposit₹ 75,000/-",Built Up area: 1250 (116.13 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sai DeepApartment, Karve Nagar, , Pune, Maharashtra",5th   of 5 Floors,East,Vitrified,,,1 Covered,,,24 Months,1 Months,Charges not included,Full,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"17,000",2,2,Not given,2,"Deposit₹ 50,000/-",Super Built up area 880(81.75 sq.m.)Built Up area: 870 sq.ft. (80.83 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.)  sq.ft.,Semifurnished,Family Only," in Royal Sai Crest, Wakad, , Pune, Maharashtra",1st   of 4 Floors,,Marble,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"15,000",2,2,Not given,2,"Deposit₹ 30,000/-",Super Built up area 1011(93.92 sq.m.)  sq.ft.,Unfurnished,All," in Sharma Willows Twin Tower, Hinjewadi, , Pune, Maharashtra",8th   of 12 Floors,,,Yes,,1 Open,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
7000,2,1,Not given,1,"Deposit₹ 25,000/-",Super Built up area 845(78.5 sq.m.)  sq.ft.,Unfurnished,All," in Krishnaraj Nakshatra, Pirangut, , Pune, Maharashtra",3rd   of 12 Floors,West,Marble,Yes,,1 Open,,,11 Months,0 Months,Charges not included,None,1 to 5 Year Old
"18,000",2,2,Not given,3,"Deposit₹ 50,000/-",Super Built up area 1150(106.84 sq.m.)  sq.ft.,Unfurnished,All," in Shiv Darshan, Wakad, , Pune, Maharashtra",6th   of 7 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"13,000",1,1,Not given,1,"Deposit₹ 30,000/-",Super Built up area 670(62.25 sq.m.)Built Up area: 600 sq.ft. (55.74 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Semifurnished,All," in Rudrangan Residency, Dange Chowk, , Pune, Maharashtra",1st   of 4 Floors,West,Vitrified,,,2 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"28,000",2,2,Not given,1,"Maintenance₹ 1,500/- (/ month)Deposit5 months rent",Super Built up area 1006(93.46 sq.m.)  sq.ft.,Furnished,All," in Goel Ganga Orchard, Koregaon Park Annexe, , Pune, Maharashtra",2nd   of 8 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges included,Partial,10+ Year Old
"15,000",1,1,Not given,1,"Deposit₹ 50,000/-",Built Up area: 500 (46.45 sq.m.)  sq.ft.,Unfurnished,Family Only," in Narayan Peth, , Pune, Maharashtra",1st   of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
6500,1,1,Others,1,"Deposit₹ 15,000/-",Super Built up area 631(58.62 sq.m.)Carpet area: 431 sq.ft. (40.04 sq.m.)  sq.ft.,Unfurnished,All," in Artha Raj Hillock Towers, Somatane, , Pune, Maharashtra",1st   of 12 Floors,East,Vitrified,Yes,,"1 Covered, 1 Open",Yes,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
9500,1,1,Not given,1,"Deposit₹ 25,000/-",Super Built up area 750(69.68 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Unfurnished,Family Only," in Suryawanshi, Bhairav Nagar, , Pune, Maharashtra",Ground of 2 Floors,North,Vitrified,,,,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"19,000",2,2,Not given,,Deposit6 months rent,Built Up area: 1165 (108.23 sq.m.)  sq.ft.,Furnished,All," in Gardenia CHS, Hadapsar, , Pune, Maharashtra",Ground of 3 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
"13,000",2,2,Study Room,2,"Deposit₹ 40,000/-",Built Up area: 941 (87.42 sq.m.)Carpet area: 691 sq.ft. (64.2 sq.m.)  sq.ft.,Unfurnished,All," in Dreams Solace, Satar Nagar, , Pune, Maharashtra",9th   of 12 Floors,West,Vitrified,Yes,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,Full,0 to 1 Year Old
"35,000",3,3,Not given,3,"Deposit₹ 120,000/-",Super Built up area 1372(127.46 sq.m.)Built Up area: 1220 sq.ft. (113.34 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.)  sq.ft.,Furnished,All," in Kohinoor Tinsel Town Phase 2, Hinjewadi, , Pune, Maharashtra",20th   of 21 Floors,East,Vitrified,Yes,Yes,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"18,500",3,3,Not given,3+,Deposit3 months rent,Super Built up area 1650(153.29 sq.m.)  sq.ft.,Semifurnished,Family Only," in Awho Tucker Vihar, Gondhale Nagar, , Pune, Maharashtra",3rd   of 5 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
"15,000",1,1,Not given,,"Deposit₹ 55,000/-",Super Built up area 600(55.74 sq.m.)  sq.ft.,Semifurnished,All," in Rahul Nagar, Kothrud, , Pune, Maharashtra",3rd   of 3 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"13,000",1,1,Not given,1,,Carpet area: 670 (62.25 sq.m.)  sq.ft.,Semifurnished,Family Only," in bhargv vila shramik nagar pune, Vidyanagar, , Pune, Maharashtra",3rd   of 3 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,5 to 10 Year Old
"11,000",1,2,Not given,1,Deposit3 months rent,Carpet area: 403.87 (37.52 sq.m.)  sq.ft.,Unfurnished,All," in Bhosale Tupe Siddhi Vihar, Hadapsar, , Pune, Maharashtra",3rd   of 8 Floors,North,Vitrified,Yes,,1 Open,Yes,,12 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
8000,1,1,Not given,1,"Deposit₹ 15,000/-",Carpet area: 500 (46.45 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in SB Complex, beside vishal heritage society, , Pune, Maharashtra",1st   of 3 Floors,East,Granite,,,"0 Covered, 0 Open",,,None,1 Months,Charges not included,None,5 to 10 Year Old
"12,000",1,1,Not given,1,,Super Built up area 550(51.1 sq.m.)  sq.ft.,Semifurnished,Family Only," in shraddha garden society, Chinchwad, , Pune, Maharashtra",4th   of 4 Floors,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges included,None,5 to 10 Year Old
"17,000",2,2,Not given,1,"Deposit₹ 50,000/-",Carpet area: 800 (74.32 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Nisarg Renuka Akruti, Shankar Kalat Nagar, , Pune, Maharashtra",1st   of 6 Floors,,Vitrified,Yes,Yes,1 Covered,,Yes,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
